"","top","model_type","test","gene","stat","pval","fdr","gene_index","ensembl","results"
"195",195,"enrichment","anterior","ENOX1",3.20514982129588,0.00151847903263599,0.0180246874946839,7828,"ENSG00000120658","character(0)"
"196",196,"enrichment","anterior","USP7",3.20441740419837,0.00152219893427302,0.0180246874946839,8900,"ENSG00000187555","character(0)"
"197",197,"enrichment","anterior","CBX6",3.19899557517724,0.00154999974558285,0.0182726585243495,11682,"ENSG00000183741","character(0)"
"198",198,"enrichment","anterior","VAPA",3.19638972970001,0.00156352806574465,0.0183966608313074,10075,"ENSG00000101558","character(0)"
"199",199,"enrichment","anterior","NCKAP1",3.17589617229556,0.0016737944473164,0.0193770237864044,1800,"ENSG00000061676","character(0)"
"200",200,"enrichment","anterior","KMT2E",3.16966077520897,0.00170874569125553,0.0197069962977347,4736,"ENSG00000005483","character(0)"
"201",201,"enrichment","anterior","RPS29",3.14270480460794,0.0018677485410672,0.0210450391573932,8077,"ENSG00000213741","character(0)"
"202",202,"enrichment","anterior","DYNC1I2",3.13688841338528,0.00190380319491361,0.0213327168265984,1763,"ENSG00000077380","character(0)"
"203",203,"enrichment","anterior","PRRT2",3.12291859633368,0.00199304145903409,0.0221097385087947,9005,"ENSG00000167371","character(0)"
"204",204,"enrichment","anterior","RNF208",3.10561778780143,0.00210890713982888,0.023039669154967,5876,"ENSG00000212864","posterior-middle_top16"
"205",205,"enrichment","anterior","PNMA2",3.09964034092466,0.00215036178635457,0.0233354252966038,5016,"ENSG00000240694","character(0)"
"206",206,"enrichment","anterior","PPP1R7",3.09598622543474,0.00217607246226328,0.0235004291971454,2008,"ENSG00000115685","character(0)"
"207",207,"enrichment","anterior","MAPT",3.07114902031226,0.00235847742790073,0.02499822716719,9742,"ENSG00000186868","character(0)"
"208",208,"enrichment","anterior","ATP6V1B2",3.06521922284987,0.00240405952267318,0.0252959392330904,4979,"ENSG00000147416","character(0)"
"209",209,"enrichment","anterior","PAPSS1",3.06328885921929,0.00241907224218391,0.0252959392330904,2997,"ENSG00000138801","character(0)"
"210",210,"enrichment","anterior","TMEM30A",3.06292426659811,0.00242191740331539,0.0252959392330904,4077,"ENSG00000112697","character(0)"
"211",211,"enrichment","anterior","IFI6",3.0583822883041,0.00245762066385778,0.0255262639045551,239,"ENSG00000126709","character(0)"
"212",212,"enrichment","anterior","STX7",3.03837468468405,0.00262073477985053,0.0267433077493094,4224,"ENSG00000079950","character(0)"
"213",213,"enrichment","anterior","DEK",3.02611410718209,0.00272554971568861,0.027450277873815,3796,"ENSG00000124795","character(0)"
"214",214,"enrichment","anterior","CAP2",3.01893705889416,0.00278867958517451,0.0278692895751763,3789,"ENSG00000112186","character(0)"
"215",215,"enrichment","anterior","TUBB2A",3.01804836105969,0.00279658940837351,0.0278860567025825,3744,"ENSG00000137267","character(0)"
"216",216,"enrichment","anterior","GPM6B",3.01580449437641,0.00281665265542379,0.0280403735444266,11816,"ENSG00000046653","character(0)"
"217",217,"enrichment","anterior","NSF",3.01315775647139,0.00284048801556846,0.0282316796669304,9745,"ENSG00000073969","character(0)"
"218",218,"enrichment","anterior","REEP1",3.00738691166061,0.00289310123185823,0.0285869574659563,1543,"ENSG00000068615","character(0)"
"219",219,"enrichment","anterior","MOAP1",3.00718686999022,0.00289494096874061,0.0285869574659563,8288,"ENSG00000165943","character(0)"
"220",220,"enrichment","anterior","GCC2",3.00573628104514,0.00290831386418549,0.0286726911206997,1614,"ENSG00000135968","character(0)"
"221",221,"enrichment","anterior","RPS11",3.00324652450428,0.00293139905033526,0.0288305337010044,10881,"ENSG00000142534","character(0)"
"222",222,"enrichment","anterior","CXXC5",3.00229300443572,0.00294028460391686,0.0288811199816759,3525,"ENSG00000171604","character(0)"
"223",223,"enrichment","anterior","CNTNAP2",2.99202879285642,0.0030375111675254,0.0295414272259332,4873,"ENSG00000174469","character(0)"
"224",224,"enrichment","anterior","SSTR2",2.98619711186831,0.00309405633219255,0.0299959069477034,9893,"ENSG00000180616","character(0)"
"225",225,"enrichment","anterior","TUBA1B",2.98229592811343,0.00313242016589138,0.0302240225161974,7298,"ENSG00000123416","character(0)"
"226",226,"enrichment","anterior","NUCB1",2.97657344217216,0.00318948403628102,0.0305815234066944,10867,"ENSG00000104805","character(0)"
"227",227,"enrichment","anterior","YWHAG",2.97605635376047,0.00319468703421322,0.0305959516143788,4593,"ENSG00000170027","character(0)"
"228",228,"enrichment","anterior","CHMP4B",2.97158849642262,0.00323996816013678,0.030920842841932,11153,"ENSG00000101421","character(0)"
"229",229,"enrichment","anterior","ST13",2.97016355301791,0.00325453300203926,0.0309623859532529,11699,"ENSG00000100380","character(0)"
"230",230,"enrichment","anterior","PLEKHB2",2.96628939411986,0.00329443595365064,0.0312447475045609,1679,"ENSG00000115762","character(0)"
"231",231,"enrichment","anterior","CCT2",2.96414704669225,0.00331669361844736,0.0313585301512134,7459,"ENSG00000166226","character(0)"
"232",232,"enrichment","anterior","SRPK2",2.95476997055493,0.00341574579061643,0.032096458332272,4738,"ENSG00000135250","character(0)"
"233",233,"enrichment","anterior","CPE",2.95170953045016,0.00344865554064512,0.0323063708692618,3116,"ENSG00000109472","character(0)"
"234",234,"enrichment","anterior","PCDH20",2.9505486443497,0.00346121461730744,0.0323991950203549,7877,"ENSG00000280165","character(0)"
"235",235,"enrichment","anterior","MAP3K20",2.94952321698115,0.00347234303994188,0.0324536648801907,1770,"ENSG00000091436","character(0)"
"236",236,"enrichment","anterior","USP11",2.93897087812852,0.00358877962962941,0.0332818486286794,11891,"ENSG00000102226","character(0)"
"237",237,"enrichment","anterior","RPL27",2.93343600901998,0.00365127047542611,0.0335738659497523,9698,"ENSG00000131469","character(0)"
"238",238,"enrichment","anterior","IFT57",2.92056466012469,0.0038004594486613,0.0344663329079261,2399,"ENSG00000114446","character(0)"
"239",239,"enrichment","anterior","BNIP3",2.91615947587902,0.00385278508702326,0.034811749954811,6354,"ENSG00000176171","character(0)"
"240",240,"enrichment","anterior","TSC22D1",2.90935337480255,0.00393492458899113,0.0353969485654279,7831,"ENSG00000102804","character(0)"
"241",241,"enrichment","anterior","PSMD10",2.90735108616247,0.00395939195054941,0.0355818521057162,12059,"ENSG00000101843","character(0)"
"242",242,"enrichment","anterior","HNRNPA1",2.89714092574907,0.00408633149491171,0.0363312018365787,7354,"ENSG00000135486","character(0)"
"243",243,"enrichment","anterior","DCUN1D1",2.89631046434571,0.00409681798689022,0.0363862230717976,2641,"ENSG00000043093","character(0)"
"244",244,"enrichment","anterior","OSTF1",2.89617959652597,0.00409847273373131,0.0363862230717976,5538,"ENSG00000134996","character(0)"
"245",245,"enrichment","anterior","RTN1",2.89398974955252,0.00412625272917365,0.0365797241581928,8135,"ENSG00000139970","character(0)"
"246",246,"enrichment","anterior","MYT1L",2.88857099974352,0.0041957342762974,0.036981147460516,1228,"ENSG00000186487","character(0)"
"247",247,"enrichment","anterior","TMED2",2.88390137200171,0.00425646477615487,0.0373252511906803,7702,"ENSG00000086598","character(0)"
"248",248,"enrichment","anterior","OPRK1",2.8836924575968,0.00425920044261751,0.0373252511906803,5101,"ENSG00000082556","character(0)"
"249",249,"enrichment","anterior","FOXP1",2.87853004365816,0.00432731209339087,0.0378137171849202,2350,"ENSG00000114861","character(0)"
"250",250,"enrichment","anterior","CPEB4",2.87686979990493,0.00434942712024957,0.037871614348327,3656,"ENSG00000113742","character(0)"
"251",251,"enrichment","anterior","KRR1",2.86936453895727,0.00445069132773584,0.0385285328008653,7478,"ENSG00000111615","character(0)"
"252",252,"enrichment","anterior","RPN1",2.86708618938397,0.00448185425929153,0.0386393993792941,2476,"ENSG00000163902","character(0)"
"253",253,"enrichment","anterior","RLF",2.86458030028337,0.00451635896355549,0.0388125905305383,354,"ENSG00000117000","character(0)"
"254",254,"enrichment","anterior","CTSB",2.86447477491484,0.00451781728629496,0.0388125905305383,4960,"ENSG00000164733","character(0)"
"255",255,"enrichment","anterior","HNRNPH2",2.86122044305291,0.0045630021687875,0.0390976862486293,12025,"ENSG00000126945","character(0)"
"256",256,"enrichment","anterior","PRR12",2.8554823930357,0.00464367637223689,0.0395878268135258,10885,"ENSG00000126464","character(0)"
"257",257,"enrichment","anterior","ZCRB1",2.84982543293768,0.0047244799497758,0.0400532367448052,7261,"ENSG00000139168","character(0)"
"258",258,"enrichment","anterior","TCAF1",2.83871953838909,0.00488684989275655,0.0409584844655669,4872,"ENSG00000198420","character(0)"
"259",259,"enrichment","anterior","RBFOX3",2.83394077462418,0.00495826569044055,0.0413188807536713,9976,"ENSG00000167281","character(0)"
"260",260,"enrichment","anterior","CSRNP3",2.83007939260872,0.00501666376349354,0.0417486143694408,1741,"ENSG00000178662","character(0)"
"261",261,"enrichment","anterior","CDC42",2.82752350667758,0.00505566130471309,0.0419874045177429,179,"ENSG00000070831","character(0)"
"262",262,"enrichment","anterior","MPHOSPH8",2.82414168553616,0.00510768453594518,0.0423331820013083,7747,"ENSG00000196199","character(0)"
"263",263,"enrichment","anterior","BRPF3",2.81716094134484,0.00521661280076152,0.0429448427537438,3951,"ENSG00000096070","character(0)"
"264",264,"enrichment","anterior","RAB4A",2.80909062848186,0.00534517089582632,0.0437249070979851,1149,"ENSG00000168118","character(0)"
"265",265,"enrichment","anterior","DDAH1",2.80564325324392,0.00540095865512233,0.044017813039247,533,"ENSG00000153904","character(0)"
"266",266,"enrichment","anterior","SELENOF",2.79467640463252,0.00558196597999999,0.0449758178546737,540,"ENSG00000183291","character(0)"
"267",267,"enrichment","anterior","PRR3",2.79369566449782,0.00559841826780975,0.0449910926158395,3844,"ENSG00000204576","character(0)"
"268",268,"enrichment","anterior","PHACTR1",2.7893864725298,0.00567122926638462,0.0454717031678771,3774,"ENSG00000112137","character(0)"
"269",269,"enrichment","anterior","SUB1",2.78140376986922,0.00580838405754588,0.0461387232641315,3222,"ENSG00000113387","character(0)"
"270",270,"enrichment","anterior","SLC22A17",2.77924143300844,0.00584605042112786,0.0463776550280909,7999,"ENSG00000092096","character(0)"
"271",271,"enrichment","anterior","SCN2A",2.77827089820722,0.00586302833982356,0.0464520553819462,1740,"ENSG00000136531","character(0)"
"272",272,"enrichment","anterior","ZCCHC2",2.7569780445957,0.00624693992073078,0.0488917032848488,10193,"ENSG00000141664","character(0)"
"273",273,"enrichment","anterior","ZBTB7A",2.75260273771414,0.0063285916603332,0.0493727077521208,10322,"ENSG00000178951","character(0)"
"274",274,"enrichment","anterior","BAZ1B",2.75201756024377,0.00633958514717575,0.0493954433868893,4564,"ENSG00000009954","character(0)"
"275",275,"enrichment","anterior","NFIA",2.75100444163805,0.00635865906368305,0.0494809720264324,471,"ENSG00000162599","character(0)"
"276",276,"enrichment","anterior","SUMO2",2.74916796638412,0.00639336672287419,0.0495932158547824,9917,"ENSG00000188612","character(0)"
"277",10921,"enrichment","anterior","PPIA",-2.74546571333367,0.00646385752920302,0.0499814410464939,4510,"ENSG00000196262","character(0)"
"278",10922,"enrichment","anterior","RHEBL1",-2.74644881014348,0.00644507113858734,0.0498677181450825,7296,"ENSG00000167550","character(0)"
"279",10923,"enrichment","anterior","ZNF84",-2.74702353818825,0.0064341113277743,0.0498144464737434,7743,"ENSG00000198040","character(0)"
"280",10924,"enrichment","anterior","RSKR",-2.74738191164233,0.00642728584310833,0.0497931365221796,9546,"ENSG00000167524","character(0)"
"281",10925,"enrichment","anterior","MICA",-2.74881332236895,0.00640008888018831,0.0496138786051376,3862,"ENSG00000204520","character(0)"
"282",10926,"enrichment","anterior","SPACA9",-2.74921382933835,0.00639249787284642,0.0495932158547824,5807,"ENSG00000165698","character(0)"
"283",10927,"enrichment","anterior","TBRG1",-2.75030146461232,0.00637192447385484,0.049489692943377,7050,"ENSG00000154144","character(0)"
"284",10928,"enrichment","anterior","CISD3",-2.75049605559351,0.00636824997256554,0.049489692943377,9622,"ENSG00000277972","character(0)"
"285",10929,"enrichment","anterior","FBXO41",-2.75076156320708,0.00636323943160593,0.0494851158087675,1490,"ENSG00000163013","character(0)"
"286",10930,"enrichment","anterior","ZNF467",-2.75180261920123,0.00634362749426718,0.0493954433868893,4884,"ENSG00000181444","character(0)"
"287",10931,"enrichment","anterior","TMEM14B",-2.75194853763189,0.00634088298545073,0.0493954433868893,3768,"ENSG00000137210","character(0)"
"288",10932,"enrichment","anterior","SARM1",-2.75266655256139,0.00632739384135524,0.0493727077521208,9539,"ENSG00000004139","character(0)"
"289",10933,"enrichment","anterior","DPH7",-2.75330936503091,0.00631533954746125,0.0493322849633954,5885,"ENSG00000148399","character(0)"
"290",10934,"enrichment","anterior","AC027644.3",-2.75429415664732,0.00629691263052321,0.0492197934195308,4554,"ENSG00000272831","character(0)"
"291",10935,"enrichment","anterior","RNF181",-2.75457318883903,0.00629170037971146,0.0492105164056127,1533,"ENSG00000168894","character(0)"
"292",10936,"enrichment","anterior","PHPT1",-2.75704961598991,0.00624561222489814,0.0488917032848488,5853,"ENSG00000054148","character(0)"
"293",10937,"enrichment","anterior","MIR29B2CHG",-2.75784779561565,0.00623082277830408,0.0488280823492099,1064,"ENSG00000203709","character(0)"
"294",10938,"enrichment","anterior","JRK",-2.75787785801273,0.0062302663732222,0.0488280823492099,5328,"ENSG00000234616","character(0)"
"295",10939,"enrichment","anterior","MRPL2",-2.7579680084367,0.00622859810821678,0.0488280823492099,4001,"ENSG00000112651","character(0)"
"296",10940,"enrichment","anterior","THEM4",-2.75835797896343,0.00622138622612497,0.0488280823492099,766,"ENSG00000159445","character(0)"
"297",10941,"enrichment","anterior","RALGDS",-2.75911502127844,0.00620740752095122,0.0487696381385788,5810,"ENSG00000160271","character(0)"
"298",10942,"enrichment","anterior","PXMP2",-2.75924399529631,0.00620502886707895,0.0487696381385788,7736,"ENSG00000176894","character(0)"
"299",10943,"enrichment","anterior","PFDN6",-2.75970894973896,0.00619646061242359,0.0487462876363439,3920,"ENSG00000204220","character(0)"
"300",10944,"enrichment","anterior","PLXND1",-2.76006081632203,0.00618998348285045,0.0487266890391801,2487,"ENSG00000004399","character(0)"
"301",10945,"enrichment","anterior","ISOC2",-2.76095502558566,0.00617355053772993,0.0486286438941678,10962,"ENSG00000063241","character(0)"
"302",10946,"enrichment","anterior","SFMBT2",-2.7622573456225,0.00614968838077529,0.0484719151869619,5917,"ENSG00000198879","character(0)"
"303",10947,"enrichment","anterior","LINC02352",-2.76279036826505,0.00613994602624083,0.0484263484972866,8399,"ENSG00000259448","character(0)"
"304",10948,"enrichment","anterior","BEX3",-2.76283691725222,0.00613909588830073,0.0484263484972866,12047,"ENSG00000166681","character(0)"
"305",10949,"enrichment","anterior","AC105942.1",-2.76549494226066,0.00609072809341876,0.048100226706747,577,"ENSG00000235501","character(0)"
"306",10950,"enrichment","anterior","GRIP2",-2.76639409925222,0.00607444453876972,0.0480026402627407,2082,"ENSG00000144596","character(0)"
"307",10951,"enrichment","anterior","NUBP2",-2.76818978301525,0.00604204304080078,0.0477774748860217,8812,"ENSG00000095906","character(0)"
"308",10952,"enrichment","anterior","SPPL2B",-2.77553733990353,0.00591108800227383,0.0467722011830405,10289,"ENSG00000005206","character(0)"
"309",10953,"enrichment","anterior","MBD3",-2.77719481929956,0.00588190482841549,0.0465714290980436,10270,"ENSG00000071655","character(0)"
"310",10954,"enrichment","anterior","EML3",-2.77883733054875,0.00585311410924086,0.0464035797571138,6662,"ENSG00000149499","character(0)"
"311",10955,"enrichment","anterior","SETD6",-2.78071406407447,0.00582037426983588,0.0462039450965868,9132,"ENSG00000103037","character(0)"
"312",10956,"enrichment","anterior","SGTA",-2.78186274912927,0.00580041733466272,0.0461053978649231,10296,"ENSG00000104969","character(0)"
"313",10957,"enrichment","anterior","ZMAT5",-2.78250339158896,0.00578931396399998,0.0460470808132074,11595,"ENSG00000100319","character(0)"
"314",10958,"enrichment","anterior","ANGEL2",-2.78275575533309,0.00578494538622522,0.0460422899391949,1088,"ENSG00000174606","character(0)"
"315",10959,"enrichment","anterior","TTC7A",-2.78301133563552,0.00578052417481719,0.0460370736398307,1396,"ENSG00000068724","character(0)"
"316",10960,"enrichment","anterior","CEP131",-2.78302645338965,0.00578026275307448,0.0460370736398307,9991,"ENSG00000141577","character(0)"
"317",10961,"enrichment","anterior","DOCK6",-2.78339920083576,0.00577382045792274,0.0460370736398307,10443,"ENSG00000130158","character(0)"
"318",10962,"enrichment","anterior","NUMA1",-2.78354362894856,0.00577132601852053,0.0460370736398307,6836,"ENSG00000137497","character(0)"
