"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"
"58","AHNAK_ENSG00000124942","ITM2C_ENSG00000135916","SLC17A6_ENSG00000091664","MTCH1_ENSG00000137409","PPIA_ENSG00000196262","GPR37_ENSG00000170775","PTPRU_ENSG00000060656","CAMK2A_ENSG00000070808","SNCG_ENSG00000173267","PARG_ENSG00000227345","HSPA2_ENSG00000126803","KCNF1_ENSG00000162975","CDC42EP1_ENSG00000128283","MT2A_ENSG00000125148","OLIG1_ENSG00000184221","NDRG4_ENSG00000103034"
"59","CLEC3B_ENSG00000163815","MAN1A2_ENSG00000198162","PTK2B_ENSG00000120899","NREP_ENSG00000134986","DSTN_ENSG00000125868","OPALIN_ENSG00000197430","MCTP1_ENSG00000175471","MEG3_ENSG00000214548","LPL_ENSG00000175445","CALB1_ENSG00000104327","SLC12A2_ENSG00000064651","NCS1_ENSG00000107130","ANLN_ENSG00000011426","LIX1_ENSG00000145721","HSPA2_ENSG00000126803","NDUFA4_ENSG00000189043"
"60","FN1_ENSG00000115414","RPL41_ENSG00000229117","AC110491.1_ENSG00000261292","PCSK1_ENSG00000175426","ANXA6_ENSG00000197043","MYRF_ENSG00000124920","CPNE5_ENSG00000124772","GLRA3_ENSG00000145451","CALY_ENSG00000130643","LINC00662_ENSG00000261824","SEMA3E_ENSG00000170381","SSTR2_ENSG00000180616","NDRG1_ENSG00000104419","ADD3_ENSG00000148700","SLCO1A2_ENSG00000084453","PLCH1_ENSG00000114805"
"61","SLC2A1_ENSG00000117394","AHCYL1_ENSG00000168710","ST6GALNAC5_ENSG00000117069","STX1A_ENSG00000106089","ATP6V1B2_ENSG00000147416","LAMP2_ENSG00000005893","NGEF_ENSG00000066248","LRRTM4_ENSG00000176204","CHGA_ENSG00000100604","RELN_ENSG00000189056","C1orf198_ENSG00000119280","PPP1R9B_ENSG00000108819","GJB1_ENSG00000169562","RPS29_ENSG00000213741","PMP22_ENSG00000109099","UCHL1_ENSG00000154277"
"62","FBLN2_ENSG00000163520","FGFR3_ENSG00000068078","RBP4_ENSG00000138207","BEX1_ENSG00000133169","CTXN3_ENSG00000205279","RHOU_ENSG00000116574","FKBP1A_ENSG00000088832","CBLN4_ENSG00000054803","C11orf87_ENSG00000185742","USP8_ENSG00000138592","SEMA3B_ENSG00000012171","TUBA4A_ENSG00000127824","WIPF1_ENSG00000115935","C5orf63_ENSG00000164241","SLC31A2_ENSG00000136867","RXFP1_ENSG00000171509"
"63","SOD3_ENSG00000109610","ADGRV1_ENSG00000164199","CAMK2N1_ENSG00000162545","SCG5_ENSG00000166922","ATP5MD_ENSG00000173915","SEMA4D_ENSG00000187764","TMSB10_ENSG00000034510","RBP4_ENSG00000138207","CLTC_ENSG00000141367","NCEH1_ENSG00000144959","KCNH8_ENSG00000183960","ZNF875_ENSG00000181666","CRYAB_ENSG00000109846","AHCYL1_ENSG00000168710","EVI2A_ENSG00000126860","GAPDH_ENSG00000111640"
"64","PRELP_ENSG00000188783","EMX2_ENSG00000170370","BAIAP3_ENSG00000007516","LGALS1_ENSG00000100097","SLC25A5_ENSG00000005022","CYB5R2_ENSG00000166394","PRKCB_ENSG00000166501","CYP46A1_ENSG00000036530","RARB_ENSG00000077092","CAMK2B_ENSG00000058404","NFIA_ENSG00000162599","TUBB2A_ENSG00000137267","NPY_ENSG00000122585","ZBTB20_ENSG00000181722","MOG_ENSG00000204655","VAT1L_ENSG00000171724"
"65","SEMA3G_ENSG00000010319","TTYH1_ENSG00000167614","CREG2_ENSG00000175874","STXBP1_ENSG00000136854","TUBB3_ENSG00000258947","TSC22D4_ENSG00000166925","YWHAG_ENSG00000170027","TAC3_ENSG00000166863","YWHAG_ENSG00000170027","PLEKHM2_ENSG00000116786","MOG_ENSG00000204655","SEMA3E_ENSG00000170381","GPR62_ENSG00000180929","MT1H_ENSG00000205358","CNDP1_ENSG00000150656","IFITM10_ENSG00000244242"
"66","SRGN_ENSG00000122862","ENHO_ENSG00000168913","KCNH5_ENSG00000140015","SPHKAP_ENSG00000153820","NRGN_ENSG00000154146","GJB1_ENSG00000169562","TUBA4A_ENSG00000127824","FRRS1L_ENSG00000260230","SLC17A6_ENSG00000091664","BEND5_ENSG00000162373","CNTNAP4_ENSG00000152910","CALY_ENSG00000130643","FA2H_ENSG00000103089","RPS27_ENSG00000177954","GJB1_ENSG00000169562","SERPINI1_ENSG00000163536"
"67","CAVIN1_ENSG00000177469","MLC1_ENSG00000100427","TUNAR_ENSG00000250366","SV2B_ENSG00000185518","ATP5MC3_ENSG00000154518","AL359091.1_ENSG00000207955","RXFP1_ENSG00000171509","YJEFN3_ENSG00000250067","GPI_ENSG00000105220","MATK_ENSG00000007264","RNASE1_ENSG00000129538","MAP1A_ENSG00000166963","CNTN2_ENSG00000184144","VIM_ENSG00000026025","JAM3_ENSG00000166086","PARM1_ENSG00000169116"
"68","ELN_ENSG00000049540","GSTM5_ENSG00000134201","GLRA3_ENSG00000145451","HRK_ENSG00000135116","ATP5F1A_ENSG00000152234","MBP_ENSG00000197971","CNTN1_ENSG00000018236","AKAP5_ENSG00000179841","PHLDA2_ENSG00000181649","DDX10_ENSG00000178105","THBS2_ENSG00000186340","PI4KA_ENSG00000241973","BCAS1_ENSG00000064787","MT1E_ENSG00000169715","COL4A5_ENSG00000188153","ALDOA_ENSG00000149925"
"69","SOX18_ENSG00000203883","GJB6_ENSG00000121742","MIF_ENSG00000240972","CPNE7_ENSG00000178773","HSPA12A_ENSG00000165868","NKX6-2_ENSG00000148826","SCN3B_ENSG00000166257","DPP6_ENSG00000130226","GABRD_ENSG00000187730","MAFK_ENSG00000198517","MAG_ENSG00000105695","IGSF9B_ENSG00000080854","MARCKSL1_ENSG00000175130","RPL37A_ENSG00000197756","S1PR5_ENSG00000180739","PLCXD2_ENSG00000240891"
"70","FXYD5_ENSG00000089327","MTRNR2L1_ENSG00000256618","SHD_ENSG00000105251","TSPAN7_ENSG00000156298","COX6A1_ENSG00000111775","WIPF1_ENSG00000115935","TMEM59L_ENSG00000105696","AC110491.1_ENSG00000261292","VSNL1_ENSG00000163032","ZNF91_ENSG00000167232","ASPA_ENSG00000108381","PARVA_ENSG00000197702","PMP22_ENSG00000109099","LCAT_ENSG00000213398","AQP1_ENSG00000240583","NDUFB9_ENSG00000147684"
"71","ADAMTS1_ENSG00000154734","S100A1_ENSG00000160678","AC018358.1_ENSG00000281160","NUDT4_ENSG00000173598","COX4I1_ENSG00000131143","CD9_ENSG00000010278","GPM6A_ENSG00000150625","ICAM5_ENSG00000105376","MFGE8_ENSG00000140545","HPCAL4_ENSG00000116983","ZEB2_ENSG00000169554","IGFBP2_ENSG00000115457","PLD1_ENSG00000075651","PRDX6_ENSG00000117592","CAPN3_ENSG00000092529","SNRPN_ENSG00000128739"
"72","ESAM_ENSG00000149564","ADGRG1_ENSG00000205336","CYP46A1_ENSG00000036530","HPCA_ENSG00000121905","TNNT2_ENSG00000118194","SCD5_ENSG00000145284","TSPAN7_ENSG00000156298","SLC4A10_ENSG00000144290","VGF_ENSG00000128564","TCF4_ENSG00000196628","MAL_ENSG00000172005","SYT1_ENSG00000067715","FAM107B_ENSG00000065809","RPL37_ENSG00000145592","GPR37_ENSG00000170775","COX5B_ENSG00000135940"
"73","FOS_ENSG00000170345","FZD8_ENSG00000177283","DBNDD1_ENSG00000003249","MOAP1_ENSG00000165943","UQCRQ_ENSG00000164405","TUBA1A_ENSG00000167552","SYN2_ENSG00000157152","LRATD1_ENSG00000162981","GNG3_ENSG00000162188","PDS5B_ENSG00000083642","SLC31A2_ENSG00000136867","CPNE4_ENSG00000196353","DNAH17_ENSG00000187775","ADGRV1_ENSG00000164199","SEMA4D_ENSG00000187764","GABRG2_ENSG00000113327"
"74","MALAT1_ENSG00000251562","WIF1_ENSG00000156076","NECAB1_ENSG00000123119","KIF17_ENSG00000117245","MET_ENSG00000105976","SLC12A2_ENSG00000064651","RASGRP1_ENSG00000172575","AC091938.1_ENSG00000286961","KLC2_ENSG00000174996","SOBP_ENSG00000112320","PTP4A2_ENSG00000184007","MOXD1_ENSG00000079931","PLAAT3_ENSG00000176485","EEF1A1_ENSG00000156508","ANLN_ENSG00000011426","RAB27B_ENSG00000041353"
"75","SERPING1_ENSG00000149131","NR2F2_ENSG00000185551","HSPA8_ENSG00000109971","TUBB4B_ENSG00000188229","LYNX1_ENSG00000180155","TMEM125_ENSG00000179178","BASP1_ENSG00000176788","LINC01007_ENSG00000233123","ATP1A3_ENSG00000105409","DOCK4_ENSG00000128512","TTYH2_ENSG00000141540","TMEM178A_ENSG00000152154","TYMS_ENSG00000176890","RPL39_ENSG00000198918","FAM107B_ENSG00000065809","PRDX5_ENSG00000126432"
"76","C1S_ENSG00000182326","ALDOC_ENSG00000109107","HSPB3_ENSG00000169271","SERPINI1_ENSG00000163536","RIT2_ENSG00000152214","SLC48A1_ENSG00000211584","NUDT4_ENSG00000173598","PRKCA_ENSG00000154229","STS_ENSG00000101846","OPRL1_ENSG00000125510","ZFHX3_ENSG00000140836","FOXP2_ENSG00000128573","SLC31A2_ENSG00000136867","NTRK2_ENSG00000148053","CMTM5_ENSG00000166091","PTGFRN_ENSG00000134247"
"77","PECAM1_ENSG00000261371","LRP4_ENSG00000134569","INA_ENSG00000148798","BEX2_ENSG00000133134","EPDR1_ENSG00000086289","PREX1_ENSG00000124126","UCHL1_ENSG00000154277","CTXN3_ENSG00000205279","KCNS1_ENSG00000124134","RASL10A_ENSG00000100276","CMTM5_ENSG00000166091","CXorf56_ENSG00000018610","APLP1_ENSG00000105290","DDAH2_ENSG00000213722","FTH1_ENSG00000167996","CPNE4_ENSG00000196353"
"78","PABPC1_ENSG00000070756","RPS28_ENSG00000233927","RARB_ENSG00000077092","PREPL_ENSG00000138078","ATP6V1E1_ENSG00000131100","TYMSOS_ENSG00000176912","NPTN_ENSG00000156642","PRAG1_ENSG00000275342","FRMPD2_ENSG00000170324","BLOC1S6_ENSG00000104164","ANKRD40_ENSG00000154945","CTXN1_ENSG00000178531","SEPTIN4_ENSG00000108387","PHYHD1_ENSG00000175287","TSC22D4_ENSG00000166925","RTN3_ENSG00000133318"
"79","FOXC1_ENSG00000054598","FABP7_ENSG00000164434","C1orf115_ENSG00000162817","SH3GL2_ENSG00000107295","COX6C_ENSG00000164919","RASSF2_ENSG00000101265","SYN1_ENSG00000008056","LAMB1_ENSG00000091136","APP_ENSG00000142192","MAP3K13_ENSG00000073803","TMBIM1_ENSG00000135926","SNCA_ENSG00000145335","RHOU_ENSG00000116574","PFKFB2_ENSG00000123836","C21orf91_ENSG00000154642","NEK11_ENSG00000114670"
"80","PLAC9_ENSG00000189129","MSX1_ENSG00000163132","KCNG1_ENSG00000026559","ATP6V0C_ENSG00000185883","EEF1A2_ENSG00000101210","FOLH1_ENSG00000086205","YWHAZ_ENSG00000164924","CNR1_ENSG00000118432","PIK3R1_ENSG00000145675","RASGRF2_ENSG00000113319","TSC22D4_ENSG00000166925","CYP26B1_ENSG00000003137","NKX6-2_ENSG00000148826","COL1A2_ENSG00000164692","CERS2_ENSG00000143418","KCNC2_ENSG00000166006"
"81","TGM2_ENSG00000198959","METRN_ENSG00000103260","GNG3_ENSG00000162188","STX1B_ENSG00000099365","NAPA_ENSG00000105402","PTGDS_ENSG00000107317","MOXD1_ENSG00000079931","GPR26_ENSG00000154478","GNG13_ENSG00000127588","RASGRF1_ENSG00000058335","QKI_ENSG00000112531","TMSB10_ENSG00000034510","TMEM125_ENSG00000179178","S100A13_ENSG00000189171","AL359091.1_ENSG00000207955","COX7A1_ENSG00000161281"
"82","OLFML3_ENSG00000116774","CDC42EP4_ENSG00000179604","NRXN1_ENSG00000179915","CEND1_ENSG00000184524","HSP90AA1_ENSG00000080824","CMTM5_ENSG00000166091","BSN_ENSG00000164061","DGKB_ENSG00000136267","CADM3_ENSG00000162706","HIST1H4C_ENSG00000197061","PCBP4_ENSG00000090097","NDRG4_ENSG00000103034","THEMIS_ENSG00000172673","GJA1_ENSG00000152661","DNAH17_ENSG00000187775","KIF17_ENSG00000117245"
"83","ITIH5_ENSG00000123243","RGS20_ENSG00000147509","CACNB2_ENSG00000165995","RORB_ENSG00000198963","NDRG4_ENSG00000103034","EFS_ENSG00000100842","NDFIP2_ENSG00000102471","FKBP1A_ENSG00000088832","SLC30A3_ENSG00000115194","AK4_ENSG00000162433","SUN2_ENSG00000100242","SNX22_ENSG00000157734","TPPP_ENSG00000171368","DTNA_ENSG00000134769","UGT8_ENSG00000174607","CNTNAP2_ENSG00000174469"
"84","VWF_ENSG00000110799","PLTP_ENSG00000100979","RCN1_ENSG00000049449","FOXP2_ENSG00000128573","PRDX2_ENSG00000167815","PAQR6_ENSG00000160781","FXYD6_ENSG00000137726","C2CD4C_ENSG00000183186","PCDH8_ENSG00000136099","MSTO1_ENSG00000125459","KIF1C_ENSG00000129250","PPP1R1A_ENSG00000135447","QKI_ENSG00000112531","PON2_ENSG00000105854","PTP4A2_ENSG00000184007","NDUFS5_ENSG00000168653"
"85","HLA-C_ENSG00000204525","MTRNR2L10_ENSG00000256045","PHYHIP_ENSG00000168490","PRUNE2_ENSG00000106772","ENO2_ENSG00000111674","PTMA_ENSG00000187514","PCDH17_ENSG00000118946","SPON2_ENSG00000159674","OLFM1_ENSG00000130558","OSBPL3_ENSG00000070882","ARRDC2_ENSG00000105643","TM6SF1_ENSG00000136404","BOK_ENSG00000176720","SPARCL1_ENSG00000152583","PADI2_ENSG00000117115","NDUFA12_ENSG00000184752"
"86","COLEC12_ENSG00000158270","NECAB2_ENSG00000103154","NPTN_ENSG00000156642","RXFP1_ENSG00000171509","CEND1_ENSG00000184524","PLAAT3_ENSG00000176485","TMEM155_ENSG00000164112","PDE7B_ENSG00000171408","CKB_ENSG00000166165","PKIG_ENSG00000168734","GAB2_ENSG00000033327","PRKAR1B_ENSG00000188191","ADAMTS4_ENSG00000158859","TJP2_ENSG00000119139","PTMA_ENSG00000187514","CXXC4_ENSG00000168772"
"87","ID3_ENSG00000117318","SLC4A4_ENSG00000080493","CDH22_ENSG00000149654","BEX5_ENSG00000184515","KCNA2_ENSG00000177301","RBP7_ENSG00000162444","YWHAH_ENSG00000128245","CAMK4_ENSG00000152495","OXR1_ENSG00000164830","UGGT2_ENSG00000102595","MVB12B_ENSG00000196814","FAR2_ENSG00000064763","ANXA1_ENSG00000135046","ALDH2_ENSG00000111275","WIPF1_ENSG00000115935","H2AFZ_ENSG00000164032"
"88","BTG2_ENSG00000159388","RGS12_ENSG00000159788","NSG1_ENSG00000168824","ATP6V1A_ENSG00000114573","SULT4A1_ENSG00000130540","CERCAM_ENSG00000167123","HLF_ENSG00000108924","AP1S1_ENSG00000106367","MAPRE3_ENSG00000084764","HGS_ENSG00000185359","SPP1_ENSG00000118785","SYNGR3_ENSG00000127561","TP53INP2_ENSG00000078804","HBA1_ENSG00000206172","PLPP2_ENSG00000141934","HPCA_ENSG00000121905"
"89","STAB1_ENSG00000010327","TNFSF13_ENSG00000161955","PDE7B_ENSG00000171408","DCLK1_ENSG00000133083","TMX4_ENSG00000125827","SEMA3B_ENSG00000012171","HS3ST4_ENSG00000182601","ARL4A_ENSG00000122644","CA10_ENSG00000154975","SERP2_ENSG00000151778","SOX2-OT_ENSG00000242808","RTN4RL2_ENSG00000186907","PRR18_ENSG00000176381","RPL13A_ENSG00000142541","FTL_ENSG00000087086","SELENOH_ENSG00000211450"
"90","RAMP2_ENSG00000131477","SOX2_ENSG00000181449","RTN1_ENSG00000139970","KIF3A_ENSG00000131437","DCLK1_ENSG00000133083","FA2H_ENSG00000103089","STXBP1_ENSG00000136854","MN1_ENSG00000169184","RTN1_ENSG00000139970","EFNB3_ENSG00000108947","NEIL2_ENSG00000154328","FBXL16_ENSG00000127585","LDB3_ENSG00000122367","PLCG2_ENSG00000197943","LDB3_ENSG00000122367","TUBB_ENSG00000196230"
"91","EGFL8_ENSG00000241404","MT1X_ENSG00000187193","CTSB_ENSG00000164733","NRN1_ENSG00000124785","HAPLN4_ENSG00000187664","FTL_ENSG00000087086","MAP1B_ENSG00000131711","GRIK1_ENSG00000171189","SH3GL2_ENSG00000107295","RGS12_ENSG00000159788","COL9A2_ENSG00000049089","MYORG_ENSG00000164976","MYO1D_ENSG00000176658","METTL7A_ENSG00000185432","VWA1_ENSG00000179403","PPIA_ENSG00000196262"
"92","CDH5_ENSG00000179776","GAD2_ENSG00000136750","ATP1B1_ENSG00000143153","SNCB_ENSG00000074317","CRYM_ENSG00000103316","SLAIN1_ENSG00000139737","SYNGR3_ENSG00000127561","PKIG_ENSG00000168734","TRHDE_ENSG00000072657","TNNT1_ENSG00000105048","OLIG2_ENSG00000205927","GABRA5_ENSG00000186297","ELOVL1_ENSG00000066322","CD44_ENSG00000026508","HHIP_ENSG00000164161","RHEB_ENSG00000106615"
"93","S100A11_ENSG00000163191","CALB2_ENSG00000172137","RCAN2_ENSG00000172348","PDE1A_ENSG00000115252","RHEB_ENSG00000106615","NINJ2_ENSG00000171840","NNAT_ENSG00000053438","PNCK_ENSG00000130822","ADAM23_ENSG00000114948","ATP2B4_ENSG00000058668","SPOCK3_ENSG00000196104","UBE2QL1_ENSG00000215218","HSD11B1_ENSG00000117594","EMX2_ENSG00000170370","GJC2_ENSG00000198835","MAFB_ENSG00000204103"
"94","JUNB_ENSG00000171223","IDS_ENSG00000010404","PAK1_ENSG00000149269","NAPB_ENSG00000125814","CHCHD10_ENSG00000250479","APOD_ENSG00000189058","TENM3_ENSG00000218336","PHYHIP_ENSG00000168490","RIT2_ENSG00000152214","SMARCD3_ENSG00000082014","KIF5B_ENSG00000170759","EPS15_ENSG00000085832","CA14_ENSG00000118298","FXYD1_ENSG00000266964","AC009063.2_ENSG00000260788","ISCU_ENSG00000136003"
"95","AEBP1_ENSG00000106624","ID4_ENSG00000172201","NEFM_ENSG00000104722","RAB27B_ENSG00000041353","CALY_ENSG00000130643","CDKN1C_ENSG00000129757","ARPP19_ENSG00000128989","PSD_ENSG00000059915","CALM3_ENSG00000160014","UNC13A_ENSG00000130477","ENPP2_ENSG00000136960","GABRA3_ENSG00000011677","GPRC5B_ENSG00000167191","PAX6_ENSG00000007372","TRIM59_ENSG00000213186","NDUFB8_ENSG00000166136"
"96","PTN_ENSG00000105894","PHYHD1_ENSG00000175287","TAFA1_ENSG00000183662","CPNE4_ENSG00000196353","OLFM1_ENSG00000130558","NPC1_ENSG00000141458","UGP2_ENSG00000169764","TSC22D1_ENSG00000102804","UCHL1_ENSG00000154277","LUC7L3_ENSG00000108848","PLEKHH1_ENSG00000054690","CACNB1_ENSG00000067191","SEMA3B_ENSG00000012171","GSTM5_ENSG00000134201","NDRG1_ENSG00000104419","KCNAB1_ENSG00000169282"
"97","PRSS23_ENSG00000150687","SERPINE2_ENSG00000135919","RAB3A_ENSG00000105649","TOLLIP_ENSG00000078902","ATP5MF_ENSG00000241468","FMNL2_ENSG00000157827","HSPH1_ENSG00000120694","PTK2B_ENSG00000120899","IGFBP2_ENSG00000115457","CHMP3_ENSG00000115561","CDK18_ENSG00000117266","CLIP3_ENSG00000105270","LINC00844_ENSG00000237949","S100B_ENSG00000160307","GSN_ENSG00000148180","SCN1B_ENSG00000105711"
"98","MYL6_ENSG00000092841","TMEM47_ENSG00000147027","NDUFA4_ENSG00000189043","FABP6_ENSG00000170231","BEX5_ENSG00000184515","PLEKHH1_ENSG00000054690","SERINC3_ENSG00000132824","CACNB2_ENSG00000165995","DNM1_ENSG00000106976","SMPD3_ENSG00000103056","FGF1_ENSG00000113578","MPP1_ENSG00000130830","PLLP_ENSG00000102934","AEBP1_ENSG00000106624","GPR62_ENSG00000180929","TOX_ENSG00000198846"
"99","S100A10_ENSG00000197747","PON2_ENSG00000105854","CALM3_ENSG00000160014","FABP3_ENSG00000121769","ISCU_ENSG00000136003","ST18_ENSG00000147488","DNM1_ENSG00000106976","CBLN2_ENSG00000141668","HSPA12A_ENSG00000165868","IVD_ENSG00000128928","PLAAT3_ENSG00000176485","USP48_ENSG00000090686","SLC45A3_ENSG00000158715","PTN_ENSG00000105894","LRP2_ENSG00000081479","MYL6B_ENSG00000196465"
"100","PTPRB_ENSG00000127329","AP1S2_ENSG00000182287","NORAD_ENSG00000260032","SNX10_ENSG00000086300","RTL8C_ENSG00000134590","EFHD1_ENSG00000115468","MTCH1_ENSG00000137409","KCNK1_ENSG00000135750","RORB_ENSG00000198963","ATP1A3_ENSG00000105409","AL049840.5_ENSG00000269958","SPIN3_ENSG00000204271","GPIHBP1_ENSG00000277494","LRP4_ENSG00000134569","ICOSLG_ENSG00000160223","RTN1_ENSG00000139970"
"101","BCAM_ENSG00000187244","PTN_ENSG00000105894","LZTS3_ENSG00000088899","MORF4L2_ENSG00000123562","SNAP25_ENSG00000132639","TMEM63A_ENSG00000196187","PPP3CB_ENSG00000107758","PPP4R4_ENSG00000119698","PVALB_ENSG00000100362","SLC4A10_ENSG00000144290","TMEM125_ENSG00000179178","TUBB_ENSG00000196230","SUN2_ENSG00000100242","FAM181B_ENSG00000182103","BOK_ENSG00000176720","ZNF385B_ENSG00000144331"
"102","ABCG2_ENSG00000118777","SNHG6_ENSG00000245910","STYK1_ENSG00000060140","CD24_ENSG00000272398","NSF_ENSG00000073969","ASPA_ENSG00000108381","KCNK1_ENSG00000135750","SEMA3C_ENSG00000075223","PARM1_ENSG00000169116","CNTNAP2_ENSG00000174469","SGK1_ENSG00000118515","TUBA8_ENSG00000183785","CDKN1C_ENSG00000129757","PRRX1_ENSG00000116132","RBP7_ENSG00000162444","NREP_ENSG00000134986"
"103","TIMP1_ENSG00000102265","DBI_ENSG00000155368","GABRD_ENSG00000187730","CFL1_ENSG00000172757","CLEC2L_ENSG00000236279","CA14_ENSG00000118298","LRP1B_ENSG00000168702","MEIS2_ENSG00000134138","LGALS1_ENSG00000100097","VGF_ENSG00000128564","SELENOP_ENSG00000250722","LRP8_ENSG00000157193","NPC1_ENSG00000141458","BMPR1B_ENSG00000138696","S100B_ENSG00000160307","CHGA_ENSG00000100604"
"104","CAV2_ENSG00000105971","LGALS3_ENSG00000131981","LRRTM4_ENSG00000176204","GHITM_ENSG00000165678","SPARCL1_ENSG00000152583","AC092958.1_ENSG00000239922","CLSTN1_ENSG00000171603","H2AFZ_ENSG00000164032","RIMS3_ENSG00000117016","THRB_ENSG00000151090","FOLH1_ENSG00000086205","PRKCB_ENSG00000166501","LHPP_ENSG00000107902","RHOC_ENSG00000155366","PAIP2B_ENSG00000124374","MORF4L2_ENSG00000123562"
"105","S100A6_ENSG00000197956","CPLX3_ENSG00000213578","WFDC2_ENSG00000101443","OAZ1_ENSG00000104904","UQCRH_ENSG00000173660","TSPAN15_ENSG00000099282","B3GLCT_ENSG00000187676","SLC24A3_ENSG00000185052","CABP1_ENSG00000157782","KAT6A_ENSG00000083168","HAPLN2_ENSG00000132702","TRIM46_ENSG00000163462","SCD5_ENSG00000145284","RPLP1_ENSG00000137818","CSRP1_ENSG00000159176","DPY19L1_ENSG00000173852"
"106","STOM_ENSG00000148175","ALDH6A1_ENSG00000119711","NCDN_ENSG00000020129","GREM2_ENSG00000180875","MFGE8_ENSG00000140545","BOK_ENSG00000176720","STX1A_ENSG00000106089","NPTN_ENSG00000156642","ATP13A2_ENSG00000159363","ASIC2_ENSG00000108684","SYPL1_ENSG00000008282","PORCN_ENSG00000102312","OLIG1_ENSG00000184221","CD99_ENSG00000002586","GLDN_ENSG00000186417","ARL6IP1_ENSG00000170540"
"107","RRAS_ENSG00000126458","METTL7A_ENSG00000185432","KCNIP4_ENSG00000185774","CLTC_ENSG00000141367","COX5B_ENSG00000135940","C2orf88_ENSG00000187699","FOXP2_ENSG00000128573","CA4_ENSG00000167434","KIF5A_ENSG00000155980","LRRC4C_ENSG00000148948","CA14_ENSG00000118298","TMEM163_ENSG00000152128","CA2_ENSG00000104267","RPL34_ENSG00000109475","LIPE_ENSG00000079435","PNMA2_ENSG00000240694"
"108","GNG11_ENSG00000127920","CNN3_ENSG00000117519","BTBD8_ENSG00000189195","PNMA8B_ENSG00000204851","TRHDE_ENSG00000072657","GPM6B_ENSG00000046653","GNB4_ENSG00000114450","LZTS3_ENSG00000088899","TUBB3_ENSG00000258947","RHBDL1_ENSG00000103269","ARHGEF37_ENSG00000183111","STX1B_ENSG00000099365","CD9_ENSG00000010278","EZR_ENSG00000092820","APLP1_ENSG00000105290","CPLX1_ENSG00000168993"
"109","ENG_ENSG00000106991","GLUD1_ENSG00000148672","RTN4_ENSG00000115310","PLCH1_ENSG00000114805","FRMPD2_ENSG00000170324","CFL2_ENSG00000165410","MAST3_ENSG00000099308","PRRT2_ENSG00000167371","NECAB1_ENSG00000123119","LINC00507_ENSG00000256193","GPRC5B_ENSG00000167191","MAP2_ENSG00000078018","GREM1_ENSG00000166923","MTRNR2L1_ENSG00000256618","PIP4K2A_ENSG00000150867","NAP1L3_ENSG00000186310"
"110","HSPB1_ENSG00000106211","LINC00632_ENSG00000203930","TMOD1_ENSG00000136842","CNIH3_ENSG00000143786","SCN1A_ENSG00000144285","CA2_ENSG00000104267","UBE2QL1_ENSG00000215218","TAFA2_ENSG00000198673","TOMM34_ENSG00000025772","PIK3R1_ENSG00000145675","ZCCHC24_ENSG00000165424","DOK6_ENSG00000206052","GNB4_ENSG00000114450","MYBPC1_ENSG00000196091","CERCAM_ENSG00000167123","PDE4A_ENSG00000065989"
"111","MCAM_ENSG00000076706","RPS24_ENSG00000138326","PGK1_ENSG00000102144","TUBB_ENSG00000196230","CNTNAP2_ENSG00000174469","EVI2A_ENSG00000126860","NCAM2_ENSG00000154654","GRIN2B_ENSG00000273079","NAT8L_ENSG00000185818","RAB3D_ENSG00000105514","FGFR2_ENSG00000066468","GPR173_ENSG00000184194","TMEM63A_ENSG00000196187","METRN_ENSG00000103260","KLK6_ENSG00000167755","NUDT4_ENSG00000173598"
"112","ADGRF5_ENSG00000069122","RPL37_ENSG00000145592","PPP4R4_ENSG00000119698","SLC30A3_ENSG00000115194","ATP1A3_ENSG00000105409","AATK_ENSG00000181409","SLC4A10_ENSG00000144290","RAB40B_ENSG00000141542","NCDN_ENSG00000020129","NPTXR_ENSG00000221890","AIF1L_ENSG00000126878","DDAH1_ENSG00000153904","AL358216.1_ENSG00000225140","HES1_ENSG00000114315","JPT2_ENSG00000206053","HINT1_ENSG00000169567"
"113","TAGLN2_ENSG00000158710","NCAN_ENSG00000130287","PPP3CA_ENSG00000138814","CHGA_ENSG00000100604","PCSK1N_ENSG00000102109","PRR18_ENSG00000176381","RTN3_ENSG00000133318","C1orf115_ENSG00000162817","STXBP1_ENSG00000136854","RFPL1S_ENSG00000225465","AK2_ENSG00000004455","NAMPT_ENSG00000105835","RHOG_ENSG00000177105","RPL27A_ENSG00000166441","TUBA1A_ENSG00000167552","GREM2_ENSG00000180875"
"114","LAMB2_ENSG00000172037","FADS2_ENSG00000134824","NGB_ENSG00000165553","GABARAPL1_ENSG00000139112","MIF_ENSG00000240972","TMEM235_ENSG00000204278","DOC2A_ENSG00000149927","PAK6_ENSG00000137843","EXTL2_ENSG00000162694","CAMK1_ENSG00000134072","NIPAL3_ENSG00000001461","PCDH17_ENSG00000118946","LY6H_ENSG00000176956","GATM_ENSG00000171766","RHOG_ENSG00000177105","ATP5MG_ENSG00000167283"
