"","top","model_type","test","gene","stat","pval","fdr","gene_index","ensembl","results"
"15169",8,"enrichment","Sp09D04","SMYD2",8.31151186700135,4.85485345422986e-15,5.935058347796e-12,1091,"ENSG00000143499","c(""Sp09D04_top8""; ""Sp09D04-Sp09D07_top10"")"
"15170",9,"enrichment","Sp09D04","CAMK2D",8.25213031068465,7.21876268249799e-15,8.02267034486708e-12,3015,"ENSG00000145349","c(""Sp09D04_top9""; ""Sp09D04-Sp09D07_top13""; ""Sp09D04-Sp09D08_top16""; ""Sp09D04-Sp09D03_top10"")"
"15171",10,"enrichment","Sp09D04","PFKP",8.10864493548178,1.87007442126931e-14,1.90513831666811e-11,5900,"ENSG00000067057","c(""Sp09D04_top10""; ""Sp09D04-Sp09D02_top20""; ""Sp09D04-Sp09D03_top9"")"
"15172",11,"enrichment","Sp09D04","VAT1L",8.0515956339092,2.72310396927931e-14,2.56076507880304e-11,9249,"ENSG00000171724","c(""Sp09D04_top11""; ""Sp09D04-Sp09D05_top8""; ""Sp09D04-Sp09D08_top9"")"
"15173",12,"enrichment","Sp09D04","TUBB2A",8.01853765762381,3.38321520938612e-14,2.95427185248181e-11,3744,"ENSG00000137267","c(""Sp09D04_top12""; ""Sp09D04-Sp09D05_top16""; ""Sp09D04-Sp09D06_top1""; ""Sp09D04-Sp09D09_top5""; ""Sp09D07-Sp09D09_top8""; ""Sp09D04-Sp09D01_top2""; ""Sp09D07-Sp09D01_top7""; ""Sp09D08-Sp09D01_top12""; ""Sp09D04-Sp09D02_top5""; ""Sp09D07-Sp09D02_top17""; ""Sp09D04-Sp09D03_top4""; ""Sp09D05-Sp09D03_top12""; ""Sp09D07-Sp09D03_top14""; ""Sp09D08-Sp09D03_top12""; ""Sp09D07-Sp09D06_top10"")"
"15174",13,"enrichment","Sp09D04","NRSN1",7.8550778951886,9.81946928608876e-14,7.9788379697059e-11,3803,"ENSG00000152954","c(""Sp09D04_top13""; ""Sp09D04-Sp09D03_top17"")"
"15175",14,"enrichment","Sp09D04","LRMP",7.84557738925065,1.04426509214965e-13,7.9788379697059e-11,7218,"ENSG00000118308","c(""Sp09D04_top14""; ""Sp09D04-Sp09D07_top15""; ""Sp09D04-Sp09D03_top14"")"
"15176",15,"enrichment","Sp09D04","SYN2",7.78778462418001,1.51688520598307e-13,1.09081892018489e-10,2066,"ENSG00000157152","c(""Sp09D04_top15""; ""Sp09D04-Sp09D06_top11""; ""Sp09D04-Sp09D08_top13""; ""Sp09D04-Sp09D01_top10""; ""Sp09D09-Sp09D06_top11"")"
"15177",16,"enrichment","Sp09D04","GAL",7.71569692210907,2.41096646981145e-13,1.63744806074694e-10,6820,"ENSG00000069482","c(""Sp09D04_top16""; ""Sp09D04-Sp09D09_top16""; ""Sp09D04-Sp09D03_top18""; ""Sp09D08-Sp09D03_top19""; ""Sp09D08-Sp09D05_top8"")"
"15178",17,"enrichment","Sp09D04","NAP1L5",7.48614555865989,1.03606880823707e-12,6.66628483194642e-10,2964,"ENSG00000177432","c(""Sp09D04_top17""; ""Sp09D04-Sp09D06_top5""; ""Sp09D04-Sp09D07_top6""; ""Sp09D04-Sp09D09_top3"")"
"15179",18,"enrichment","Sp09D04","HPCA",7.42483870518688,1.52229310959022e-12,9.30501663237023e-10,293,"ENSG00000121905","c(""Sp09D04_top18""; ""Sp09D03-Sp09D05_top20""; ""Sp09D04-Sp09D06_top12""; ""Sp09D04-Sp09D07_top16""; ""Sp09D04-Sp09D08_top4""; ""Sp09D04-Sp09D09_top15""; ""Sp09D03-Sp09D01_top12"")"
"15180",19,"enrichment","Sp09D04","STMN1",7.31416639495569,3.0337979793006e-12,1.76610382366428e-09,215,"ENSG00000117632","c(""Sp09D04_top19""; ""Sp09D04-Sp09D05_top9""; ""Sp09D04-Sp09D01_top3""; ""Sp09D07-Sp09D01_top6""; ""Sp09D09-Sp09D01_top11""; ""Sp09D04-Sp09D02_top2""; ""Sp09D07-Sp09D02_top4""; ""Sp09D09-Sp09D02_top7""; ""Sp09D04-Sp09D03_top6"")"
"15181",20,"enrichment","Sp09D04","GNA15",7.24397405838968,4.68230034801097e-12,2.6018691706561e-09,10303,"ENSG00000060558","Sp09D04_top20"
"15182",21,"enrichment","Sp09D04","SYT1",7.10595328787768,1.09060019705836e-11,5.79677713436453e-09,7486,"ENSG00000067715","c(""Sp09D04-Sp09D06_top7""; ""Sp09D07-Sp09D09_top18""; ""Sp09D07-Sp09D06_top7""; ""Sp09D09-Sp09D06_top9"")"
"15183",22,"enrichment","Sp09D04","HS3ST2",7.08720431790327,1.22235266859869e-11,6.22635890567457e-09,8964,"ENSG00000122254","c(""Sp09D07_top17""; ""Sp09D04-Sp09D05_top4""; ""Sp09D04-Sp09D08_top10""; ""Sp09D04-Sp09D03_top5""; ""Sp09D07-Sp09D03_top4""; ""Sp09D07-Sp09D05_top4"")"
"15184",23,"enrichment","Sp09D04","SNCA",7.01770051133613,1.86238958670182e-11,9.10708507897191e-09,2967,"ENSG00000145335","c(""Sp09D04-Sp09D05_top18""; ""Sp09D04-Sp09D01_top18""; ""Sp09D07-Sp09D01_top15""; ""Sp09D04-Sp09D02_top9""; ""Sp09D07-Sp09D02_top7"")"
"15185",24,"enrichment","Sp09D04","CYP26B1",6.99917782303503,2.08261150813727e-11,9.79227911037621e-09,1480,"ENSG00000003137","character(0)"
"15186",25,"enrichment","Sp09D04","IFITM10",6.95851650663357,2.6598980415571e-11,1.20434272437169e-08,6410,"ENSG00000244242","Sp09D04-Sp09D05_top11"
"16643",1,"enrichment","Sp09D05","CARTPT",7.80110662215826,1.39166554116212e-13,1.70131112407069e-09,3322,"ENSG00000164326","c(""Sp09D05_top1""; ""Sp09D03-Sp09D04_top11""; ""Sp09D03-Sp09D07_top12""; ""Sp09D03-Sp09D09_top9""; ""Sp09D05-Sp09D07_top3""; ""Sp09D05-Sp09D08_top14""; ""Sp09D05-Sp09D09_top7""; ""Sp09D05-Sp09D04_top2"")"
"16644",2,"enrichment","Sp09D05","FREM3",7.22186402699063,5.3642182854793e-12,3.27887842699922e-08,3067,"ENSG00000183090","c(""Sp09D05_top2""; ""Sp09D03-Sp09D07_top10""; ""Sp09D03-Sp09D09_top5""; ""Sp09D05-Sp09D07_top4""; ""Sp09D05-Sp09D09_top6""; ""Sp09D05-Sp09D04_top8"")"
"16645",3,"enrichment","Sp09D05","GPR6",6.92222659192663,3.30586964460036e-11,1.29802362719966e-07,4164,"ENSG00000146360","Sp09D05_top3"
"16646",4,"enrichment","Sp09D05","ENC1",6.88028276916517,4.24711207263694e-11,1.29802362719966e-07,3332,"ENSG00000171617","c(""Sp09D03_top14""; ""Sp09D05_top4""; ""Sp09D03-Sp09D04_top6""; ""Sp09D03-Sp09D06_top1""; ""Sp09D03-Sp09D09_top1""; ""Sp09D05-Sp09D06_top1""; ""Sp09D05-Sp09D08_top18""; ""Sp09D05-Sp09D09_top2""; ""Sp09D07-Sp09D09_top7""; ""Sp09D03-Sp09D01_top3""; ""Sp09D05-Sp09D01_top13""; ""Sp09D03-Sp09D02_top2""; ""Sp09D05-Sp09D02_top9""; ""Sp09D05-Sp09D04_top5""; ""Sp09D07-Sp09D06_top5"")"
"16647",5,"enrichment","Sp09D05","ADCYAP1",6.47507248363906,4.53263959551266e-10,1.10823038110285e-06,10051,"ENSG00000141433","c(""Sp09D05_top5""; ""Sp09D05-Sp09D04_top12"")"
"16648",6,"enrichment","Sp09D05","LMO4",6.43374180636539,5.73909047744176e-10,1.16933968477876e-06,543,"ENSG00000143013","c(""Sp09D05_top6""; ""Sp09D05-Sp09D06_top5""; ""Sp09D05-Sp09D09_top10""; ""Sp09D08-Sp09D09_top12""; ""Sp09D05-Sp09D02_top15""; ""Sp09D08-Sp09D04_top18""; ""Sp09D08-Sp09D06_top6"")"
"16649",7,"enrichment","Sp09D05","AJ009632.2",6.36866310454092,8.30439188579141e-10,1.45030272576857e-06,11368,"ENSG00000229425","c(""Sp09D05_top7""; ""Sp09D05-Sp09D07_top15""; ""Sp09D05-Sp09D09_top13"")"
"16650",8,"enrichment","Sp09D05","CYP46A1",6.26485591921621,1.48908909940901e-09,2.2755142800344e-06,8321,"ENSG00000036530","c(""Sp09D05_top8""; ""Sp09D03-Sp09D06_top18"")"
"16651",9,"enrichment","Sp09D05","YWHAH",6.23416076820507,1.76748338286044e-09,2.4008315950521e-06,11626,"ENSG00000128245","c(""Sp09D05_top9""; ""Sp09D05-Sp09D06_top7""; ""Sp09D05-Sp09D09_top16""; ""Sp09D07-Sp09D09_top20""; ""Sp09D05-Sp09D01_top3""; ""Sp09D08-Sp09D01_top8""; ""Sp09D03-Sp09D02_top9""; ""Sp09D05-Sp09D02_top1""; ""Sp09D08-Sp09D02_top8""; ""Sp09D07-Sp09D06_top14""; ""Sp09D08-Sp09D06_top13"")"
"16652",10,"enrichment","Sp09D05","C14orf132",6.14503120767636,2.89758378409356e-09,3.54229617605438e-06,8310,"ENSG00000227051","c(""Sp09D05_top10""; ""Sp09D03-Sp09D07_top6""; ""Sp09D04-Sp09D07_top2""; ""Sp09D05-Sp09D07_top1""; ""Sp09D08-Sp09D07_top8"")"
"16653",11,"enrichment","Sp09D05","LINC01007",6.0496110131333,4.89154858330977e-09,5.33692954063908e-06,4718,"ENSG00000233123","Sp09D05_top11"
"16654",12,"enrichment","Sp09D05","CA10",6.03703751184203,5.23870384357211e-09,5.33692954063908e-06,9795,"ENSG00000154975","c(""Sp09D05_top12""; ""Sp09D05-Sp09D04_top20""; ""Sp09D08-Sp09D04_top19"")"
"16655",13,"enrichment","Sp09D05","MEF2C",6.01644677387684,5.85993889459781e-09,5.51059638357371e-06,3382,"ENSG00000081189","c(""Sp09D05_top13""; ""Sp09D03-Sp09D06_top17""; ""Sp09D05-Sp09D06_top8""; ""Sp09D05-Sp09D09_top9""; ""Sp09D08-Sp09D06_top15"")"
"16656",14,"enrichment","Sp09D05","GABRD",5.97543600148671,7.31938606615481e-09,6.17922158578737e-06,38,"ENSG00000187730","c(""Sp09D05_top14""; ""Sp09D05-Sp09D06_top14""; ""Sp09D05-Sp09D09_top15""; ""Sp09D08-Sp09D09_top19"")"
"16657",15,"enrichment","Sp09D05","HOPX",5.96892017912987,7.58186697642622e-09,6.17922158578737e-06,2889,"ENSG00000171476","c(""Sp09D03_top19""; ""Sp09D05_top15""; ""Sp09D03-Sp09D04_top8""; ""Sp09D03-Sp09D06_top15""; ""Sp09D03-Sp09D09_top8""; ""Sp09D05-Sp09D09_top17""; ""Sp09D05-Sp09D04_top7""; ""Sp09D08-Sp09D04_top15"")"
"16658",16,"enrichment","Sp09D05","RASGRF2",5.93841820751454,8.93813450597487e-09,6.82929339597143e-06,3366,"ENSG00000113319","c(""Sp09D03_top5""; ""Sp09D05_top16""; ""Sp09D03-Sp09D04_top3""; ""Sp09D03-Sp09D07_top7""; ""Sp09D03-Sp09D09_top10""; ""Sp09D05-Sp09D07_top10""; ""Sp09D05-Sp09D08_top19""; ""Sp09D05-Sp09D04_top3""; ""Sp09D08-Sp09D04_top17"")"
"16659",17,"enrichment","Sp09D05","GPX3",5.92704362270077,9.50237305646781e-09,6.83332415384229e-06,3592,"ENSG00000211445","c(""Sp09D05_top17""; ""Sp09D08_top6""; ""Sp09D05-Sp09D07_top2""; ""Sp09D05-Sp09D09_top1""; ""Sp09D08-Sp09D09_top4""; ""Sp09D05-Sp09D03_top11""; ""Sp09D08-Sp09D03_top20""; ""Sp09D08-Sp09D04_top3""; ""Sp09D08-Sp09D06_top20""; ""Sp09D08-Sp09D07_top1"")"
"16660",18,"enrichment","Sp09D05","MET",5.86496616798977,1.32518481885478e-08,9.00021356138868e-06,4771,"ENSG00000105976","c(""Sp09D05_top18""; ""Sp09D05-Sp09D07_top12""; ""Sp09D08-Sp09D07_top16"")"
"16661",19,"enrichment","Sp09D05","AC103681.2",5.83518876439028,1.55301154924166e-08,9.99240325762069e-06,6572,"ENSG00000254664","c(""Sp09D05_top19""; ""Sp09D03-Sp09D07_top14""; ""Sp09D03-Sp09D09_top16""; ""Sp09D05-Sp09D07_top9"")"
"16662",20,"enrichment","Sp09D05","PIN1",5.8215331002553,1.66988323114894e-08,1.00253238028263e-05,10409,"ENSG00000127445","Sp09D05_top20"
"16663",21,"enrichment","Sp09D05","LINC02433",5.8031056347647,1.84129819340684e-08,1.00253238028263e-05,3100,"ENSG00000234111","character(0)"
"16664",22,"enrichment","Sp09D05","HAPLN4",5.80069762696235,1.86492992533784e-08,1.00253238028263e-05,10580,"ENSG00000187664","c(""Sp09D05-Sp09D09_top12""; ""Sp09D08-Sp09D09_top20"")"
"16665",23,"enrichment","Sp09D05","C11orf87",5.79856011492648,1.88615498948879e-08,1.00253238028263e-05,6964,"ENSG00000185742","character(0)"
"16666",24,"enrichment","Sp09D05","NRXN1",5.75053914436264,2.43022938925741e-08,1.23789809515299e-05,1404,"ENSG00000179915","character(0)"
"16667",25,"enrichment","Sp09D05","TSC22D1",5.74128002055289,2.55148978523983e-08,1.24767850498228e-05,7831,"ENSG00000102804","c(""Sp09D03-Sp09D06_top6""; ""Sp09D05-Sp09D06_top3""; ""Sp09D05-Sp09D07_top19""; ""Sp09D05-Sp09D09_top11""; ""Sp09D08-Sp09D06_top19"")"
"17908",1,"enrichment","Sp09D06","ABCA2",17.5265768675676,2.78425505745916e-46,3.40375180774382e-42,5862,"ENSG00000107331","c(""Sp09D06_top1""; ""Sp09D06-Sp09D07_top7""; ""Sp09D06-Sp09D08_top16""; ""Sp09D06-Sp09D09_top1""; ""Sp09D06-Sp09D01_top3""; ""Sp09D06-Sp09D02_top3""; ""Sp09D09-Sp09D02_top11""; ""Sp09D06-Sp09D03_top15""; ""Sp09D06-Sp09D04_top9""; ""Sp09D06-Sp09D05_top17"")"
"17909",2,"enrichment","Sp09D06","DBNDD2",17.3203900075998,1.50214774947994e-45,9.18187811869615e-42,11239,"ENSG00000244274","c(""Sp09D06_top2""; ""Sp09D06-Sp09D07_top2""; ""Sp09D06-Sp09D08_top8""; ""Sp09D06-Sp09D09_top2""; ""Sp09D06-Sp09D01_top2""; ""Sp09D09-Sp09D01_top7""; ""Sp09D06-Sp09D02_top2""; ""Sp09D09-Sp09D02_top4""; ""Sp09D06-Sp09D03_top5""; ""Sp09D09-Sp09D03_top10""; ""Sp09D06-Sp09D04_top2""; ""Sp09D09-Sp09D04_top17""; ""Sp09D06-Sp09D05_top6""; ""Sp09D09-Sp09D05_top15""; ""Sp09D09-Sp09D07_top6""; ""all_top11"")"
"17910",3,"enrichment","Sp09D06","CNP",16.226173197399,1.17087525113097e-41,4.77131664835872e-38,9669,"ENSG00000173786","c(""Sp09D06_top3""; ""Sp09D09_top12""; ""Sp09D06-Sp09D07_top4""; ""Sp09D06-Sp09D08_top5""; ""Sp09D06-Sp09D09_top3""; ""Sp09D06-Sp09D01_top4""; ""Sp09D09-Sp09D01_top13""; ""Sp09D06-Sp09D02_top5""; ""Sp09D09-Sp09D02_top8""; ""Sp09D06-Sp09D03_top2""; ""Sp09D09-Sp09D03_top5""; ""Sp09D06-Sp09D04_top3""; ""Sp09D09-Sp09D04_top7""; ""Sp09D06-Sp09D05_top3""; ""Sp09D09-Sp09D05_top6""; ""Sp09D09-Sp09D07_top8""; ""Sp09D09-Sp09D08_top10""; ""all_top7"")"
"17911",4,"enrichment","Sp09D06","CLDND1",15.9673945105263,9.76249717039244e-41,2.98366319770119e-37,2376,"ENSG00000080822","c(""Sp09D06_top4""; ""Sp09D09_top10""; ""Sp09D06-Sp09D07_top5""; ""Sp09D06-Sp09D08_top6""; ""Sp09D06-Sp09D09_top8""; ""Sp09D06-Sp09D01_top7""; ""Sp09D06-Sp09D02_top4""; ""Sp09D09-Sp09D02_top5""; ""Sp09D06-Sp09D03_top4""; ""Sp09D09-Sp09D03_top4""; ""Sp09D06-Sp09D04_top7""; ""Sp09D09-Sp09D04_top10""; ""Sp09D06-Sp09D05_top2""; ""Sp09D09-Sp09D05_top3""; ""Sp09D09-Sp09D07_top5""; ""Sp09D09-Sp09D08_top9""; ""all_top10"")"
"17912",5,"enrichment","Sp09D06","PLP1",15.663403958002,1.17822350941635e-39,2.88075648052297e-36,12052,"ENSG00000123560","c(""Sp09D06_top5""; ""Sp09D09_top4""; ""Sp09D06-Sp09D07_top1""; ""Sp09D06-Sp09D08_top1""; ""Sp09D06-Sp09D09_top4""; ""Sp09D06-Sp09D01_top1""; ""Sp09D09-Sp09D01_top1""; ""Sp09D06-Sp09D02_top1""; ""Sp09D09-Sp09D02_top2""; ""Sp09D06-Sp09D03_top1""; ""Sp09D07-Sp09D03_top3""; ""Sp09D09-Sp09D03_top1""; ""Sp09D06-Sp09D04_top1""; ""Sp09D09-Sp09D04_top1""; ""Sp09D06-Sp09D05_top1""; ""Sp09D07-Sp09D05_top11""; ""Sp09D09-Sp09D05_top1""; ""Sp09D09-Sp09D07_top1""; ""Sp09D09-Sp09D08_top1""; ""all_top1"")"
"17913",6,"enrichment","Sp09D06","EDIL3",15.3158329360702,2.02800324723068e-38,4.13205661623251e-35,3375,"ENSG00000164176","c(""Sp09D06_top6""; ""Sp09D06-Sp09D07_top11""; ""Sp09D06-Sp09D09_top6""; ""Sp09D06-Sp09D01_top18""; ""Sp09D06-Sp09D02_top9"")"
"17914",7,"enrichment","Sp09D06","SOX2-OT",14.6286693398909,5.56061958414847e-36,9.71122491660214e-33,2637,"ENSG00000242808","c(""Sp09D06_top7""; ""Sp09D06-Sp09D07_top16""; ""Sp09D06-Sp09D08_top12""; ""Sp09D06-Sp09D09_top18""; ""Sp09D06-Sp09D01_top20""; ""Sp09D06-Sp09D03_top11""; ""Sp09D09-Sp09D03_top13""; ""Sp09D06-Sp09D04_top17""; ""Sp09D06-Sp09D05_top9""; ""Sp09D09-Sp09D05_top8""; ""Sp09D09-Sp09D07_top12""; ""Sp09D09-Sp09D08_top14"")"
"17915",8,"enrichment","Sp09D06","PLAAT3",14.5430318338452,1.11756458886837e-35,1.70777838736448e-32,6688,"ENSG00000176485","c(""Sp09D06_top8""; ""Sp09D06-Sp09D07_top17""; ""Sp09D09-Sp09D07_top16"")"
"17916",9,"enrichment","Sp09D06","SLC44A1",14.460723528061,2.18503523492783e-35,2.9680061941103e-32,5634,"ENSG00000070214","c(""Sp09D06_top9""; ""Sp09D06-Sp09D09_top17"")"
"17917",10,"enrichment","Sp09D06","PMP22",14.3789304698,4.25243870674342e-35,5.19860631899384e-32,9471,"ENSG00000109099","c(""Sp09D06_top10""; ""Sp09D06-Sp09D07_top10""; ""Sp09D06-Sp09D08_top10""; ""Sp09D06-Sp09D09_top12""; ""Sp09D06-Sp09D02_top17""; ""Sp09D06-Sp09D03_top13""; ""Sp09D09-Sp09D03_top18""; ""Sp09D06-Sp09D04_top10""; ""Sp09D09-Sp09D04_top9""; ""Sp09D06-Sp09D05_top11""; ""Sp09D09-Sp09D05_top11""; ""Sp09D09-Sp09D07_top9""; ""Sp09D09-Sp09D08_top11"")"
"17918",11,"enrichment","Sp09D06","PLLP",14.2996458337296,8.10522845369889e-35,9.00785616786081e-32,9116,"ENSG00000102934","c(""Sp09D06_top11""; ""Sp09D06-Sp09D02_top16"")"
"17919",12,"enrichment","Sp09D06","SPP1",14.2653719128061,1.07103326018793e-34,1.09111513381645e-31,2957,"ENSG00000118785","c(""Sp09D06_top12""; ""Sp09D06-Sp09D07_top20""; ""Sp09D06-Sp09D09_top16""; ""Sp09D06-Sp09D02_top14""; ""Sp09D06-Sp09D03_top8""; ""Sp09D07-Sp09D03_top18""; ""Sp09D09-Sp09D03_top6""; ""Sp09D06-Sp09D04_top19""; ""Sp09D06-Sp09D05_top13""; ""Sp09D09-Sp09D05_top14"")"
"17920",13,"enrichment","Sp09D06","TF",14.2469054544616,1.24452005826959e-34,1.17032751633429e-31,2504,"ENSG00000091513","c(""Sp09D06_top13""; ""Sp09D09_top16""; ""Sp09D06-Sp09D08_top18""; ""Sp09D06-Sp09D01_top8""; ""Sp09D06-Sp09D02_top11""; ""Sp09D06-Sp09D03_top9""; ""Sp09D09-Sp09D03_top8""; ""Sp09D06-Sp09D04_top20""; ""Sp09D06-Sp09D05_top15""; ""Sp09D09-Sp09D05_top12""; ""Sp09D09-Sp09D08_top16"")"
"17921",14,"enrichment","Sp09D06","FEZ1",14.171650197132,2.29399155589049e-34,2.00314619791152e-31,7061,"ENSG00000149557","c(""Sp09D06_top14""; ""Sp09D06-Sp09D09_top10""; ""Sp09D06-Sp09D01_top16"")"
"17922",15,"enrichment","Sp09D06","AMER2",14.0044470639172,8.91269640493971e-34,7.26384757002587e-31,7769,"ENSG00000165566","c(""Sp09D06_top15""; ""Sp09D06-Sp09D09_top15"")"
"17923",16,"enrichment","Sp09D06","RNASE1",13.9313766428502,1.61170033050271e-33,1.23143978377473e-30,7969,"ENSG00000129538","c(""Sp09D06_top16""; ""Sp09D06-Sp09D07_top3""; ""Sp09D06-Sp09D08_top4""; ""Sp09D06-Sp09D09_top9""; ""Sp09D06-Sp09D02_top6""; ""Sp09D09-Sp09D02_top19""; ""Sp09D06-Sp09D03_top3""; ""Sp09D09-Sp09D03_top3""; ""Sp09D06-Sp09D04_top4""; ""Sp09D09-Sp09D04_top6""; ""Sp09D06-Sp09D05_top4""; ""Sp09D09-Sp09D05_top4""; ""Sp09D09-Sp09D07_top3""; ""Sp09D09-Sp09D08_top6""; ""all_top9"")"
"17924",17,"enrichment","Sp09D06","CNTN2",13.8906518917113,2.24174914962911e-33,1.6120813737774e-30,1042,"ENSG00000184144","c(""Sp09D06_top17""; ""Sp09D06-Sp09D09_top19""; ""Sp09D06-Sp09D01_top6""; ""Sp09D09-Sp09D01_top8""; ""Sp09D06-Sp09D02_top8""; ""Sp09D09-Sp09D02_top15"")"
"17925",18,"enrichment","Sp09D06","PAQR6",13.8400444563519,3.37735612445198e-33,2.2937877011903e-30,836,"ENSG00000160781","c(""Sp09D06_top18""; ""Sp09D09_top8""; ""Sp09D06-Sp09D07_top14""; ""Sp09D06-Sp09D08_top9""; ""Sp09D06-Sp09D01_top11""; ""Sp09D06-Sp09D03_top17""; ""Sp09D09-Sp09D03_top16""; ""Sp09D06-Sp09D04_top11""; ""Sp09D09-Sp09D04_top5""; ""Sp09D06-Sp09D05_top10""; ""Sp09D09-Sp09D05_top5""; ""Sp09D09-Sp09D07_top4""; ""Sp09D09-Sp09D08_top3"")"
"17926",19,"enrichment","Sp09D06","ELOVL1",13.722379777222,8.75024523049044e-33,5.63009199698661e-30,380,"ENSG00000066322","Sp09D06_top19"
"17927",20,"enrichment","Sp09D06","MAG",13.5564530888258,3.34241795991822e-32,2.04305297800001e-29,10642,"ENSG00000105695","c(""Sp09D06_top20""; ""Sp09D09_top20""; ""Sp09D06-Sp09D02_top13""; ""Sp09D06-Sp09D03_top18""; ""Sp09D09-Sp09D03_top17"")"
"17928",21,"enrichment","Sp09D06","SELENOP",13.5234506460084,4.36197384541498e-32,2.53929191715229e-29,3253,"ENSG00000250722","c(""Sp09D06-Sp09D07_top6""; ""Sp09D06-Sp09D08_top3""; ""Sp09D06-Sp09D09_top7""; ""Sp09D06-Sp09D03_top6""; ""Sp09D09-Sp09D03_top7""; ""Sp09D06-Sp09D04_top6""; ""Sp09D09-Sp09D04_top12""; ""Sp09D06-Sp09D05_top5""; ""Sp09D09-Sp09D05_top7""; ""Sp09D09-Sp09D07_top7""; ""Sp09D09-Sp09D08_top7""; ""all_top16"")"
"17929",22,"enrichment","Sp09D06","ENPP2",13.4270471045143,9.48726185841851e-32,5.27189891905301e-29,5276,"ENSG00000136960","c(""Sp09D06-Sp09D01_top13""; ""Sp09D06-Sp09D03_top20""; ""Sp09D09-Sp09D03_top20"")"
"17930",23,"enrichment","Sp09D06","NENF",13.4182412719747,1.01845935468362e-31,5.413332874351e-29,1082,"ENSG00000117691","character(0)"
"17931",24,"enrichment","Sp09D06","LHPP",13.3644019641697,1.57105937456848e-31,8.00258368920819e-29,6337,"ENSG00000107902","character(0)"
"17932",25,"enrichment","Sp09D06","QKI",13.2487195731527,3.98282947988196e-31,1.94760361566228e-28,4319,"ENSG00000112531","c(""Sp09D06-Sp09D07_top12""; ""Sp09D06-Sp09D08_top11""; ""Sp09D06-Sp09D09_top13""; ""Sp09D06-Sp09D03_top19""; ""Sp09D06-Sp09D04_top13""; ""Sp09D09-Sp09D04_top15""; ""Sp09D06-Sp09D05_top16""; ""Sp09D09-Sp09D05_top17""; ""Sp09D09-Sp09D07_top13""; ""Sp09D09-Sp09D08_top12"")"
"23100",1,"enrichment","Sp09D07","NPTX1",10.4964274221342,8.42249518238046e-22,1.02965003604601e-17,9985,"ENSG00000171246","c(""Sp09D07_top1""; ""Sp09D04-Sp09D08_top15""; ""Sp09D07-Sp09D08_top1""; ""Sp09D07-Sp09D01_top1""; ""Sp09D09-Sp09D01_top5""; ""Sp09D07-Sp09D02_top2""; ""Sp09D09-Sp09D02_top6""; ""Sp09D07-Sp09D03_top20""; ""Sp09D07-Sp09D04_top4""; ""Sp09D07-Sp09D05_top2""; ""Sp09D09-Sp09D06_top8"")"
"23101",2,"enrichment","Sp09D07","SMIM32",10.3188402643097,3.17283796148148e-21,1.93939720395556e-17,3503,"ENSG00000271824","c(""Sp09D07_top2""; ""Sp09D07-Sp09D08_top6""; ""Sp09D07-Sp09D09_top6""; ""Sp09D07-Sp09D03_top15""; ""Sp09D07-Sp09D05_top6"")"
"23102",3,"enrichment","Sp09D07","DIRAS2",8.8756934346214,1.03683757663114e-16,3.27589773616537e-13,5571,"ENSG00000165023","c(""Sp09D07_top3""; ""Sp09D04-Sp09D05_top2""; ""Sp09D04-Sp09D08_top1""; ""Sp09D07-Sp09D08_top2""; ""Sp09D07-Sp09D01_top3""; ""Sp09D09-Sp09D01_top2""; ""Sp09D04-Sp09D02_top4""; ""Sp09D07-Sp09D02_top1""; ""Sp09D09-Sp09D02_top1""; ""Sp09D04-Sp09D03_top20""; ""Sp09D07-Sp09D03_top1""; ""Sp09D07-Sp09D05_top1"")"
"23103",4,"enrichment","Sp09D07","MAP2K1",8.8709023744188,1.07186837993141e-16,3.27589773616537e-13,8586,"ENSG00000169032","c(""Sp09D07_top4""; ""Sp09D07-Sp09D08_top4""; ""Sp09D07-Sp09D09_top19""; ""Sp09D07-Sp09D01_top11""; ""Sp09D07-Sp09D02_top13""; ""Sp09D07-Sp09D05_top10""; ""Sp09D07-Sp09D06_top17"")"
"23104",5,"enrichment","Sp09D07","SLN",8.28549869114663,5.77670611675704e-15,1.4124046455471e-11,6958,"ENSG00000170290","c(""Sp09D07_top5""; ""Sp09D07-Sp09D08_top20""; ""Sp09D07-Sp09D05_top14"")"
"23105",6,"enrichment","Sp09D07","THEMIS",8.12812762269883,1.6440673751648e-14,3.34978727689828e-11,4216,"ENSG00000172673","c(""Sp09D07_top6""; ""Sp09D07-Sp09D08_top16""; ""Sp09D07-Sp09D03_top7""; ""Sp09D07-Sp09D05_top7"")"
"23106",7,"enrichment","Sp09D07","AK5",8.01082153864946,3.5583677409802e-14,6.21443509049756e-11,515,"ENSG00000154027","c(""Sp09D07_top7""; ""Sp09D07-Sp09D01_top8""; ""Sp09D03-Sp09D02_top13""; ""Sp09D07-Sp09D02_top3""; ""Sp09D09-Sp09D02_top12""; ""Sp09D07-Sp09D04_top6"")"
"23107",8,"enrichment","Sp09D07","DACH1",7.80625554714544,1.34636943221632e-13,2.05742078860556e-10,7879,"ENSG00000276644","Sp09D07_top8"
"23108",9,"enrichment","Sp09D07","DKK3",7.54992511439568,6.92781216128552e-13,9.41027818574616e-10,6476,"ENSG00000050165","c(""Sp09D07_top9""; ""Sp09D07-Sp09D08_top7""; ""Sp09D07-Sp09D06_top12""; ""Sp09D09-Sp09D06_top2"")"
