"","1","2","3","4","5","6","7","8","9"
"403","RPL3_ENSG00000100316","SDC2_ENSG00000169439","TNNT1_ENSG00000105048","SPTSSB_ENSG00000196542","TNFRSF11A_ENSG00000141655","TMEM258_ENSG00000134825","FHL2_ENSG00000115641","FJX1_ENSG00000179431","ARHGEF37_ENSG00000183111"
"404","LSR_ENSG00000105699","MTRNR2L3_ENSG00000256222","CASQ1_ENSG00000143318","SSTR2_ENSG00000180616","MBOAT7_ENSG00000125505","CECR2_ENSG00000099954","MAPRE3_ENSG00000084764","SUCLA2_ENSG00000136143","SILC1_ENSG00000232044"
"405","LPAR6_ENSG00000139679","MARCKS_ENSG00000277443","HPCAL4_ENSG00000116983","PCDH19_ENSG00000165194","CAMK1G_ENSG00000008118","DPYSL5_ENSG00000157851","NUMBL_ENSG00000105245","BICDL2_ENSG00000162069","PPFIBP2_ENSG00000166387"
"406","SERPINB6_ENSG00000124570","RPL38_ENSG00000172809","MAP2K1_ENSG00000169032","INPP5F_ENSG00000198825","LZTS1_ENSG00000061337","TECR_ENSG00000099797","GAP43_ENSG00000172020","NDUFB9_ENSG00000147684","PDE6B_ENSG00000133256"
"407","GNG5_ENSG00000174021","GPT2_ENSG00000166123","SLIT2_ENSG00000145147","FDX2_ENSG00000267673","OPA1_ENSG00000198836","CREB5_ENSG00000146592","CDK5R1_ENSG00000176749","NRXN1_ENSG00000179915","SPOCK3_ENSG00000196104"
"408","PARP14_ENSG00000173193","LINC00461_ENSG00000245526","AP000350.5_ENSG00000272973","NDUFB9_ENSG00000147684","IPO5_ENSG00000065150","ARPC5_ENSG00000162704","DGKG_ENSG00000058866","CKMT1A_ENSG00000223572","DIP2B_ENSG00000066084"
"409","HES1_ENSG00000114315","AMOT_ENSG00000126016","AJ009632.2_ENSG00000229425","GRINA_ENSG00000178719","LNX1_ENSG00000072201","RDX_ENSG00000137710","CCDC3_ENSG00000151468","SERPINF1_ENSG00000132386","RNF141_ENSG00000110315"
"410","ATP1A2_ENSG00000018625","RHOBTB3_ENSG00000164292","AKIRIN2_ENSG00000135334","OXCT1_ENSG00000083720","TUBA1B_ENSG00000123416","PSAT1_ENSG00000135069","PPP1R14C_ENSG00000198729","GPI_ENSG00000105220","TMEM165_ENSG00000134851"
"411","RNASE4_ENSG00000258818","COPS9_ENSG00000172428","AL353746.1_ENSG00000260412","HK1_ENSG00000156515","UCHL1_ENSG00000154277","DOCK10_ENSG00000135905","TANC2_ENSG00000170921","TEX30_ENSG00000151287","SPATA13_ENSG00000182957"
"412","TGFB1_ENSG00000105329","C1QA_ENSG00000173372","TSPYL4_ENSG00000187189","PRKAR1A_ENSG00000108946","ANO3_ENSG00000134343","ACTL6A_ENSG00000136518","DPF1_ENSG00000011332","ANK1_ENSG00000029534","SLC9A9_ENSG00000181804"
"413","CFLAR_ENSG00000003402","NFIA_ENSG00000162599","SLC32A1_ENSG00000101438","AC073365.1_ENSG00000223812","PRRT2_ENSG00000167371","GRM3_ENSG00000198822","DUSP3_ENSG00000108861","MRPL15_ENSG00000137547","TNRC6C-AS1_ENSG00000204282"
"414","FOLR2_ENSG00000165457","EPHX1_ENSG00000143819","ENTPD3_ENSG00000168032","ATP5MD_ENSG00000173915","DUXAP8_ENSG00000206195","USP54_ENSG00000166348","BEX1_ENSG00000133169","CTSB_ENSG00000164733","BACE1_ENSG00000186318"
"415","RPS17_ENSG00000182774","RASL12_ENSG00000103710","CPNE6_ENSG00000100884","PPIA_ENSG00000196262","PTPRN_ENSG00000054356","HIP1R_ENSG00000130787","NCALD_ENSG00000104490","KCNA1_ENSG00000111262","TMCC3_ENSG00000057704"
"416","LRP10_ENSG00000197324","GABRA2_ENSG00000151834","FBXO34_ENSG00000178974","STAC2_ENSG00000141750","LY6E_ENSG00000160932","GAB1_ENSG00000109458","NWD2_ENSG00000174145","NAA38_ENSG00000183011","RAPGEF4_ENSG00000091428"
"417","LAMA2_ENSG00000196569","ANOS1_ENSG00000011201","GABRB3_ENSG00000166206","ATP5IF1_ENSG00000130770","ARNT2_ENSG00000172379","RAP1A_ENSG00000116473","EVL_ENSG00000196405","DUSP3_ENSG00000108861","CADM4_ENSG00000105767"
"418","H3F3B_ENSG00000132475","MEGF11_ENSG00000157890","PRKAR2B_ENSG00000005249","UBE2M_ENSG00000130725","PRKAR1A_ENSG00000108946","MVP_ENSG00000013364","ABR_ENSG00000159842","FNDC5_ENSG00000160097","ADIPOR2_ENSG00000006831"
"419","EDN3_ENSG00000124205","GAS5_ENSG00000234741","AC067773.1_ENSG00000270866","PSMC5_ENSG00000087191","PWWP3B_ENSG00000157502","BBX_ENSG00000114439","MIR7-3HG_ENSG00000176840","CPNE9_ENSG00000144550","LY6H_ENSG00000176956"
"420","FOXQ1_ENSG00000164379","ANKRD12_ENSG00000101745","SYNE1_ENSG00000131018","ASPH_ENSG00000198363","LRFN5_ENSG00000165379","FIS1_ENSG00000214253","MAST3_ENSG00000099308","DCTN1_ENSG00000204843","PAQR8_ENSG00000170915"
"421","LENG8_ENSG00000167615","LRRC8A_ENSG00000136802","SHANK3_ENSG00000251322","ARHGEF4_ENSG00000136002","RNF144A-AS1_ENSG00000228203","CPNE2_ENSG00000140848","ATL1_ENSG00000198513","NAP1L2_ENSG00000186462","MAP6D1_ENSG00000180834"
"422","CSF1_ENSG00000184371","MAF_ENSG00000178573","CRH_ENSG00000147571","KCNF1_ENSG00000162975","LINGO1_ENSG00000169783","SGK2_ENSG00000101049","CHRNA4_ENSG00000101204","TM6SF1_ENSG00000136404","SLC16A1_ENSG00000155380"
"423","CCDC7_ENSG00000216937","SYCE1L_ENSG00000205078","CA11_ENSG00000063180","PCBP3_ENSG00000183570","CAMK2N1_ENSG00000162545","MVB12B_ENSG00000196814","MAPK9_ENSG00000050748","DIPK1B_ENSG00000165716","PICALM_ENSG00000073921"
"424","DUSP5_ENSG00000138166","SLC44A2_ENSG00000129353","IER5_ENSG00000162783","HYAL3_ENSG00000186792","OLFM2_ENSG00000105088","DAD1_ENSG00000129562","HABP4_ENSG00000130956","CCNI_ENSG00000118816","TMC6_ENSG00000141524"
"425","COL6A1_ENSG00000142156","NWD1_ENSG00000188039","WNT3_ENSG00000108379","SLC25A46_ENSG00000164209","TRIO_ENSG00000038382","MOSPD2_ENSG00000130150","FBXW7_ENSG00000109670","PPP2R1A_ENSG00000105568","SH3GL3_ENSG00000140600"
"426","HLA-DPA1_ENSG00000231389","RPL12_ENSG00000197958","RNF145_ENSG00000145860","NECAP1_ENSG00000089818","PTPRF_ENSG00000142949","TMED10_ENSG00000170348","TAGLN3_ENSG00000144834","LPL_ENSG00000175445","ZBED3_ENSG00000132846"
"427","ELF1_ENSG00000120690","GLUD1_ENSG00000148672","LANCL3_ENSG00000147036","RFK_ENSG00000135002","SCRT1_ENSG00000261678","HNRNPA2B1_ENSG00000122566","DDB2_ENSG00000134574","FBXW7_ENSG00000109670","PDE1C_ENSG00000154678"
"428","OAF_ENSG00000184232","PNOC_ENSG00000168081","ATP2B1-AS1_ENSG00000271614","GFRA2_ENSG00000168546","PPM1J_ENSG00000155367","RPL11_ENSG00000142676","EXOC6_ENSG00000138190","CNTNAP1_ENSG00000108797","MEIS2_ENSG00000134138"
"429","SMIM10_ENSG00000184785","MASP1_ENSG00000127241","ZBTB8A_ENSG00000160062","FXYD7_ENSG00000221946","KIRREL3_ENSG00000149571","EMC10_ENSG00000161671","CFL1_ENSG00000172757","RAN_ENSG00000132341","ELOVL5_ENSG00000012660"
"430","RPS25_ENSG00000118181","SMAD9_ENSG00000120693","DRP2_ENSG00000102385","APLP2_ENSG00000084234","CA11_ENSG00000063180","ITGB1_ENSG00000150093","LRRTM2_ENSG00000146006","SNTG1_ENSG00000147481","PSEN1_ENSG00000080815"
"431","RPS3A_ENSG00000145425","COTL1_ENSG00000103187","TRBC2_ENSG00000211772","KIF21A_ENSG00000139116","DGKB_ENSG00000136267","H3F3A_ENSG00000163041","FBXL16_ENSG00000127585","GREM2_ENSG00000180875","AL162511.1_ENSG00000258844"
"432","NFKBIA_ENSG00000100906","BBOX1_ENSG00000129151","ARHGEF12_ENSG00000196914","MUC12_ENSG00000205277","LTK_ENSG00000062524","TMTC4_ENSG00000125247","MGST1_ENSG00000008394","HSP90AB1_ENSG00000096384","GRIK3_ENSG00000163873"
"433","RHOA_ENSG00000067560","FBXO2_ENSG00000116661","KLHL23_ENSG00000213160","MED10_ENSG00000133398","MUC12_ENSG00000205277","WHRN_ENSG00000095397","CACNG3_ENSG00000006116","FAM81A_ENSG00000157470","HS3ST5_ENSG00000249853"
"434","NET1_ENSG00000173848","ZNF423_ENSG00000102935","NDEL1_ENSG00000166579","SNU13_ENSG00000100138","TAC3_ENSG00000166863","MAPK8IP1_ENSG00000121653","DOK6_ENSG00000206052","PRKAR1A_ENSG00000108946","TMED10_ENSG00000170348"
"435","CD58_ENSG00000116815","DHRS3_ENSG00000162496","STYK1_ENSG00000060140","BMERB1_ENSG00000166780","NR3C2_ENSG00000151623","SEPTIN10_ENSG00000186522","DPP10_ENSG00000175497","PTPRT_ENSG00000196090","PTGDS_ENSG00000107317"
"436","FYB1_ENSG00000082074","KMT2E_ENSG00000005483","OPRL1_ENSG00000125510","PFKM_ENSG00000152556","KCNK3_ENSG00000171303","NKX2-2_ENSG00000125820","ADCY1_ENSG00000164742","LINC01202_ENSG00000280776","GAB1_ENSG00000109458"
"437","FCER1G_ENSG00000158869","KCNJ10_ENSG00000177807","ABCC8_ENSG00000006071","FAM49A_ENSG00000197872","TOLLIP_ENSG00000078902","GOLGA7_ENSG00000147533","KLF10_ENSG00000155090","SCG5_ENSG00000166922","CBFB_ENSG00000067955"
"438","PGGHG_ENSG00000142102","HIST1H4C_ENSG00000197061","LRIF1_ENSG00000121931","GAPDH_ENSG00000111640","TOX2_ENSG00000124191","GALNT15_ENSG00000131386","CAMK1_ENSG00000134072","SYP_ENSG00000102003","SCN3B_ENSG00000166257"
"439","MYBPC1_ENSG00000196091","ITGB2_ENSG00000160255","MAPK1_ENSG00000100030","PPP2R1A_ENSG00000105568","SYT3_ENSG00000213023","GREM1_ENSG00000166923","CAMK2G_ENSG00000148660","MYL12B_ENSG00000118680","ZNF431_ENSG00000196705"
"440","RPS9_ENSG00000170889","EEF1G_ENSG00000254772","AP003355.2_ENSG00000272321","EIF4G2_ENSG00000110321","PCDH19_ENSG00000165194","SLCO3A1_ENSG00000176463","GDPD5_ENSG00000158555","BCAP31_ENSG00000185825","MCM5_ENSG00000100297"
"441","RPL9_ENSG00000163682","SNHG9_ENSG00000255198","GULP1_ENSG00000144366","PIK3R1_ENSG00000145675","SYNGAP1_ENSG00000197283","RPS12_ENSG00000112306","SMPX_ENSG00000091482","VPS35_ENSG00000069329","FAM124A_ENSG00000150510"
"442","EZR_ENSG00000092820","GNG5_ENSG00000174021","AL139246.5_ENSG00000272449","SLIT1_ENSG00000187122","ABHD14A_ENSG00000248487","RPL10_ENSG00000147403","MAS1_ENSG00000130368","RETREG2_ENSG00000144567","CNIH1_ENSG00000100528"
"443","NRARP_ENSG00000198435","FAM181A_ENSG00000140067","ST6GALNAC5_ENSG00000117069","AC093673.1_ENSG00000232533","OPTN_ENSG00000123240","RNF125_ENSG00000101695","CACNA1E_ENSG00000198216","GYG2_ENSG00000056998","RPS15_ENSG00000115268"
"444","ANKRD12_ENSG00000101745","RAB13_ENSG00000143545","PNMA2_ENSG00000240694","PPP2R5B_ENSG00000068971","CDKN3_ENSG00000100526","PLA2G4C_ENSG00000105499","PHACTR1_ENSG00000112137","DNM3_ENSG00000197959","CAMK2D_ENSG00000145349"
"445","PI16_ENSG00000164530","IGFBP5_ENSG00000115461","EPB41L4B_ENSG00000095203","VAMP2_ENSG00000220205","SLC22A18_ENSG00000110628","ZBED3_ENSG00000132846","NUAK1_ENSG00000074590","FGF9_ENSG00000102678","DIP2A_ENSG00000160305"
"446","RPS13_ENSG00000110700","PTTG1IP_ENSG00000183255","ANO3_ENSG00000134343","BEND5_ENSG00000162373","CNIH2_ENSG00000174871","PHLPP1_ENSG00000081913","FABP6_ENSG00000170231","OPA1_ENSG00000198836","GALNT15_ENSG00000131386"
"447","VSIR_ENSG00000107738","S100A16_ENSG00000188643","ACAP3_ENSG00000131584","NDUFA12_ENSG00000184752","NCS1_ENSG00000107130","CLN8_ENSG00000182372","TSPYL4_ENSG00000187189","MX1_ENSG00000157601","AC009063.2_ENSG00000260788"
"448","DOCK6_ENSG00000130158","ZIC2_ENSG00000043355","MYO1B_ENSG00000128641","TCEAL7_ENSG00000182916","HSPA12A_ENSG00000165868","CRB2_ENSG00000148204","PTCHD1_ENSG00000165186","PPARGC1A_ENSG00000109819","FARP1_ENSG00000152767"
"449","SRPX_ENSG00000101955","DNER_ENSG00000187957","TOX3_ENSG00000103460","MAP1LC3B_ENSG00000140941","CRMP1_ENSG00000072832","RPS9_ENSG00000170889","PHYHIPL_ENSG00000165443","AAK1_ENSG00000115977","AGAP1_ENSG00000157985"
"450","SNHG25_ENSG00000266402","PCP4L1_ENSG00000248485","SLITRK5_ENSG00000165300","TXNL1_ENSG00000091164","PGP_ENSG00000184207","C3_ENSG00000125730","NAGPA_ENSG00000103174","ESRRA_ENSG00000173153","VSTM4_ENSG00000165633"
"451","RPL29_ENSG00000162244","DOK6_ENSG00000206052","DBN1_ENSG00000113758","COX7A2_ENSG00000112695","FAT3_ENSG00000165323","MFAP3L_ENSG00000198948","CRABP1_ENSG00000166426","ALDOA_ENSG00000149925","CUEDC1_ENSG00000180891"
"452","GEM_ENSG00000164949","HTRA1_ENSG00000166033","TAFA1_ENSG00000183662","FAM102B_ENSG00000162636","ATP1A3_ENSG00000105409","SLC35D2_ENSG00000130958","PIK3CB_ENSG00000051382","SHD_ENSG00000105251","ITGAX_ENSG00000140678"
"453","LGALS9_ENSG00000168961","RPL27_ENSG00000131469","ERICH3_ENSG00000178965","RTBDN_ENSG00000132026","ATP5MD_ENSG00000173915","CPM_ENSG00000135678","NRGN_ENSG00000154146","STXBP1_ENSG00000136854","CSGALNACT1_ENSG00000147408"
"454","RPS29_ENSG00000213741","SOX9-AS1_ENSG00000234899","CELF5_ENSG00000161082","PARVA_ENSG00000197702","ATRNL1_ENSG00000107518","NKAIN2_ENSG00000188580","PPP2R5B_ENSG00000068971","EGFL7_ENSG00000172889","TNC_ENSG00000041982"
"455","RPL11_ENSG00000142676","LAPTM4A_ENSG00000068697","PRMT8_ENSG00000111218","TTC39C_ENSG00000168234","CDK20_ENSG00000156345","GPSM2_ENSG00000121957","SLC35F3_ENSG00000183780","TMEM246_ENSG00000165152","DGKG_ENSG00000058866"
"456","ERGIC1_ENSG00000113719","DDAH1_ENSG00000153904","TUNAR_ENSG00000250366","CLSTN3_ENSG00000139182","YJEFN3_ENSG00000250067","GNAI2_ENSG00000114353","MIR4500HG_ENSG00000228824","TIMM17A_ENSG00000134375","PTPRA_ENSG00000132670"
"457","KANK3_ENSG00000186994","CSF1R_ENSG00000182578","TTC8_ENSG00000165533","ARHGAP20_ENSG00000137727","KHDRBS2_ENSG00000112232","TFEB_ENSG00000112561","SULF1_ENSG00000137573","C2orf80_ENSG00000188674","LRRC1_ENSG00000137269"
"458","MARVELD1_ENSG00000155254","PROX1_ENSG00000117707","SUMO2_ENSG00000188612","TBC1D9_ENSG00000109436","ATL1_ENSG00000198513","HIST1H2AC_ENSG00000180573","NAF1_ENSG00000145414","FNDC4_ENSG00000115226","MOB3B_ENSG00000120162"
"459","EPHX1_ENSG00000143819","CSPP1_ENSG00000104218","RASGRF2-AS1_ENSG00000251450","NCK2_ENSG00000071051","WNT10B_ENSG00000169884","TPRN_ENSG00000176058","CAMKV_ENSG00000164076","KIF21A_ENSG00000139116","PHLPP1_ENSG00000081913"
"460","RPLP0_ENSG00000089157","GOLM1_ENSG00000135052","GPR162_ENSG00000250510","ZYG11B_ENSG00000162378","LINGO2_ENSG00000174482","PACSIN3_ENSG00000165912","NGRN_ENSG00000182768","CAMK2G_ENSG00000148660","KANK1_ENSG00000107104"
"461","TEK_ENSG00000120156","HSDL2_ENSG00000119471","CACNA1G_ENSG00000006283","PPEF1_ENSG00000086717","RFX3_ENSG00000080298","CNKSR3_ENSG00000153721","OXR1_ENSG00000164830","CDH18_ENSG00000145526","CLIC4_ENSG00000169504"
"462","RPL8_ENSG00000161016","TSC22D4_ENSG00000166925","CALM1_ENSG00000198668","NEFH_ENSG00000100285","ZBBX_ENSG00000169064","TMEM151A_ENSG00000179292","RAN_ENSG00000132341","TMEM132C_ENSG00000181234","SEMA3C_ENSG00000075223"
"463","AGT_ENSG00000135744","RPS6_ENSG00000137154","PNOC_ENSG00000168081","MYRIP_ENSG00000170011","ABCG4_ENSG00000172350","NDUFS7_ENSG00000115286","PWWP3B_ENSG00000157502","PSMA1_ENSG00000129084","OPRK1_ENSG00000082556"
"464","RPL34_ENSG00000109475","TGFB1_ENSG00000105329","FBXO10_ENSG00000147912","LY86-AS1_ENSG00000216863","SLC39A10_ENSG00000196950","FAM124A_ENSG00000150510","GABRG3_ENSG00000182256","LINC02731_ENSG00000204241","RAB3B_ENSG00000169213"
"465","FAM89A_ENSG00000182118","PLD2_ENSG00000129219","DOK6_ENSG00000206052","HS3ST4_ENSG00000182601","TMEM132D_ENSG00000151952","HTRA1_ENSG00000166033","DGKI_ENSG00000157680","SGPP2_ENSG00000163082","KIF5B_ENSG00000170759"
"466","RPL37_ENSG00000145592","NAGA_ENSG00000198951","MEF2C_ENSG00000081189","MPPED1_ENSG00000186732","MAPRE2_ENSG00000166974","RPS15_ENSG00000115268","CAPRIN1_ENSG00000135387","OSBP2_ENSG00000184792","THEMIS2_ENSG00000130775"
"467","FSTL1_ENSG00000163430","PARD3_ENSG00000148498","PRKCB_ENSG00000166501","PPM1A_ENSG00000100614","FBXW7_ENSG00000109670","STRN_ENSG00000115808","WNT2B_ENSG00000134245","GDI1_ENSG00000203879","HDAC11_ENSG00000163517"
"468","RNASE1_ENSG00000129538","SNTB1_ENSG00000172164","FGF13_ENSG00000129682","EIF5A2_ENSG00000163577","SYNGR1_ENSG00000100321","MTUS1_ENSG00000129422","APLP2_ENSG00000084234","PIP5K1C_ENSG00000186111","ITGB8_ENSG00000105855"
"469","VAT1_ENSG00000108828","MTRNR2L11_ENSG00000270188","RFC3_ENSG00000133119","TAF4B_ENSG00000141384","DNM1_ENSG00000106976","CDR2L_ENSG00000109089","SNRPN_ENSG00000128739","NGRN_ENSG00000182768","PAQR4_ENSG00000162073"
"470","AL627171.2_ENSG00000282885","RPL18_ENSG00000063177","PPP3CB_ENSG00000107758","SMARCD3_ENSG00000082014","PDE1B_ENSG00000123360","CYP2J2_ENSG00000134716","ENTPD6_ENSG00000197586","KCTD9_ENSG00000104756","P4HA1_ENSG00000122884"
"471","ABCB1_ENSG00000085563","TGIF1_ENSG00000177426","ST8SIA3_ENSG00000177511","SPRY4_ENSG00000187678","SLC4A10_ENSG00000144290","ERBIN_ENSG00000112851","ENSA_ENSG00000143420","KIF3C_ENSG00000084731","HTRA1_ENSG00000166033"
"472","HMGB1_ENSG00000189403","AIF1_ENSG00000204472","PPIL6_ENSG00000185250","GNAS_ENSG00000087460","B4GALNT1_ENSG00000135454","CD81_ENSG00000110651","PRDM2_ENSG00000116731","PPM1J_ENSG00000155367","SREBF1_ENSG00000072310"
"473","SELENOP_ENSG00000250722","APPL2_ENSG00000136044","LRTM2_ENSG00000166159","GABRA1_ENSG00000022355","ACOT7_ENSG00000097021","BHLHE41_ENSG00000123095","SLITRK1_ENSG00000178235","PSMD12_ENSG00000197170","SH3BP4_ENSG00000130147"
"474","RPS28_ENSG00000233927","CPNE3_ENSG00000085719","GABRA4_ENSG00000109158","PKM_ENSG00000067225","LRRC73_ENSG00000204052","SS18_ENSG00000141380","CDIP1_ENSG00000089486","ARL2_ENSG00000213465","IPO13_ENSG00000117408"
"475","PRCP_ENSG00000137509","EIF4EBP3_ENSG00000243056","CYGB_ENSG00000161544","GNB5_ENSG00000069966","BEND5_ENSG00000162373","ABHD17B_ENSG00000107362","SPRN_ENSG00000203772","THY1_ENSG00000154096","DCHS2_ENSG00000197410"
"476","IGFBP3_ENSG00000146674","PI16_ENSG00000164530","CDK20_ENSG00000156345","VOPP1_ENSG00000154978","RASGRF2-AS1_ENSG00000251450","RAPGEF5_ENSG00000136237","RASSF5_ENSG00000266094","SLC22A17_ENSG00000092096","SDK2_ENSG00000069188"
"477","ECE1_ENSG00000117298","RPL22_ENSG00000116251","RSPO2_ENSG00000147655","AL021395.1_ENSG00000233508","KCNJ4_ENSG00000168135","LINC01170_ENSG00000253807","SYNJ1_ENSG00000159082","RNF11_ENSG00000123091","DNAJB2_ENSG00000135924"
"478","ANO6_ENSG00000177119","RPLP2_ENSG00000177600","DGCR10_ENSG00000273164","CD83_ENSG00000112149","MOAP1_ENSG00000165943","ARHGAP21_ENSG00000107863","ST3GAL1_ENSG00000008513","RUSC1_ENSG00000160753","MMD_ENSG00000108960"
"479","IFI16_ENSG00000163565","RSF1_ENSG00000048649","CACNA1E_ENSG00000198216","COX6C_ENSG00000164919","GABRB2_ENSG00000145864","SLC22A15_ENSG00000163393","TKFC_ENSG00000149476","PLAAT1_ENSG00000127252","ADRA2A_ENSG00000150594"
"480","CSRP2_ENSG00000175183","PDXK_ENSG00000160209","GOLGA8A_ENSG00000175265","NFE2L1_ENSG00000082641","CABP1_ENSG00000157782","AC245297.2_ENSG00000272755","PSMD1_ENSG00000173692","UBE2V2_ENSG00000169139","HS3ST2_ENSG00000122254"
"481","DBI_ENSG00000155368","NFIC_ENSG00000141905","ZNF697_ENSG00000143067","CLGN_ENSG00000153132","PRKCD_ENSG00000163932","TMEM87A_ENSG00000103978","GOT1_ENSG00000120053","ANKRD2_ENSG00000165887","DIXDC1_ENSG00000150764"
"482","CLIC4_ENSG00000169504","RIMKLB_ENSG00000166532","LINC01197_ENSG00000248441","NDUFA4_ENSG00000189043","RNF187_ENSG00000168159","TMEM140_ENSG00000146859","DLGAP1-AS4_ENSG00000263878","SERPINI1_ENSG00000163536","LSS_ENSG00000160285"
"483","GPER1_ENSG00000164850","RPS8_ENSG00000142937","VSTM2L_ENSG00000132821","ARHGDIG_ENSG00000242173","UBE2E3_ENSG00000170035","LMNA_ENSG00000160789","STARD13_ENSG00000133121","DDX1_ENSG00000079785","PPP2R3B_ENSG00000167393"
"484","RPS19_ENSG00000105372","GABRG1_ENSG00000163285","TYRO3_ENSG00000092445","FLRT3_ENSG00000125848","SGPP2_ENSG00000163082","GCLC_ENSG00000001084","UBB_ENSG00000170315","LDB2_ENSG00000169744","ARAP1_ENSG00000186635"
"485","SERPINH1_ENSG00000149257","RPL14_ENSG00000188846","UNC5A_ENSG00000113763","AC140125.2_ENSG00000249109","ATP2B1_ENSG00000070961","ENPP4_ENSG00000001561","MEG3_ENSG00000214548","FAM189B_ENSG00000160767","COMT_ENSG00000093010"
"486","SEC11A_ENSG00000140612","LARP7_ENSG00000174720","PRRT1_ENSG00000204314","CDKN3_ENSG00000100526","PARM1_ENSG00000169116","FRYL_ENSG00000075539","SULT4A1_ENSG00000130540","STX1B_ENSG00000099365","NEK7_ENSG00000151414"
"487","RPL36A_ENSG00000241343","SLC7A2_ENSG00000003989","GABRD_ENSG00000187730","AL162231.1_ENSG00000187186","ARPP21_ENSG00000172995","BVES_ENSG00000112276","DYNC1I1_ENSG00000158560","MAPRE3_ENSG00000084764","CCP110_ENSG00000103540"
"488","SP100_ENSG00000067066","RPL26_ENSG00000161970","DGCR9_ENSG00000273032","LINC01574_ENSG00000248859","PFKM_ENSG00000152556","PLIN3_ENSG00000105355","LRRN3_ENSG00000173114","ECM1_ENSG00000143369","NKX2-2_ENSG00000125820"
"489","PAWR_ENSG00000177425","CAMTA1_ENSG00000171735","CORO6_ENSG00000167549","NXPH2_ENSG00000144227","RELL2_ENSG00000164620","PLCL1_ENSG00000115896","GNB1_ENSG00000078369","LINC02668_ENSG00000226762","RPS12_ENSG00000112306"
"490","ZIC2_ENSG00000043355","CSPG5_ENSG00000114646","SERTM1_ENSG00000180440","PDZD7_ENSG00000186862","LRRTM1_ENSG00000162951","CENPB_ENSG00000125817","CALM2_ENSG00000143933","GOT2_ENSG00000125166","CDC42EP2_ENSG00000149798"
"491","ALDH9A1_ENSG00000143149","RPS15_ENSG00000115268","ADRA2C_ENSG00000184160","ATP5MC1_ENSG00000159199","ARNTL_ENSG00000133794","AGPAT4_ENSG00000026652","CELF2_ENSG00000048740","PIK3R1_ENSG00000145675","CLK1_ENSG00000013441"
"492","SLC7A11_ENSG00000151012","HVCN1_ENSG00000122986","DIAPH1_ENSG00000131504","CYTH2_ENSG00000105443","ADRB1_ENSG00000043591","BACE1_ENSG00000186318","CDK5R2_ENSG00000171450","AC080013.1_ENSG00000240207","ISLR2_ENSG00000167178"
"493","ARHGAP10_ENSG00000071205","RPL6_ENSG00000089009","MARCH4_ENSG00000144583","ACTR10_ENSG00000131966","AUXG01000058.1_ENSG00000286214","ITGB8_ENSG00000105855","ST8SIA5_ENSG00000101638","CERK_ENSG00000100422","THRA_ENSG00000126351"
"494","SRSF3_ENSG00000112081","RPL24_ENSG00000114391","CLEC4G_ENSG00000182566","SULF2_ENSG00000196562","NOL4_ENSG00000101746","TMEM189_ENSG00000240849","SNCB_ENSG00000074317","TMEM191B_ENSG00000278558","MAN2A1_ENSG00000112893"
"495","MGST2_ENSG00000085871","NPC2_ENSG00000119655","LY6H_ENSG00000176956","PSMB4_ENSG00000159377","ASS1_ENSG00000130707","REST_ENSG00000084093","GHITM_ENSG00000165678","PEBP1_ENSG00000089220","NR4A2_ENSG00000153234"
"496","GPRC5C_ENSG00000170412","ITM2B_ENSG00000136156","TMEM178B_ENSG00000261115","ARHGAP35_ENSG00000160007","ELMOD1_ENSG00000110675","IRF2BP2_ENSG00000168264","AGAP2_ENSG00000135439","SGTB_ENSG00000197860","AC068888.1_ENSG00000257337"
"497","MFGE8_ENSG00000140545","STOX1_ENSG00000165730","R3HDM1_ENSG00000048991","ANK2_ENSG00000145362","TSPAN13_ENSG00000106537","RHOB_ENSG00000143878","USP11_ENSG00000102226","UBC_ENSG00000150991","SH3BP5_ENSG00000131370"
"498","LGALS1_ENSG00000100097","MAML2_ENSG00000184384","RELN_ENSG00000189056","PRSS3_ENSG00000010438","HAR1A_ENSG00000225978","SERPINB6_ENSG00000124570","RALYL_ENSG00000184672","MYCBP2_ENSG00000005810","DENND11_ENSG00000257093"
"499","MT1G_ENSG00000125144","GRAMD1C_ENSG00000178075","NPHP4_ENSG00000131697","CTNNBIP1_ENSG00000178585","ATP5MF_ENSG00000241468","STXBP3_ENSG00000116266","PPP2CA_ENSG00000113575","TMEM130_ENSG00000166448","FNBP1_ENSG00000187239"
"500","SRARP_ENSG00000183888","HMGN1_ENSG00000205581","AC008771.1_ENSG00000249042","GUCY1B1_ENSG00000061918","CACNA1G_ENSG00000006283","MCM7_ENSG00000166508","BMPER_ENSG00000164619","CHRNB2_ENSG00000160716","CHD1L_ENSG00000131778"
